WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
366193,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 09:28 AM,2023-03-02 09:28 AM,2023-03-13 12:00 PM,2023-03-24 12:00 PM,K,570G,12339 SECRETARIAT CT,Trim Oak to clear street light at address ,TREEMAINTENANCE,2023-01-31 09:28 AM,FY23 - Tree Maintenance,94,94,Invoice #138313.,"7, ZONE",0,191184,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366194,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 02:48 PM,2023-03-02 02:48 PM,2023-03-13 12:00 PM,2023-04-14 12:00 PM,B,451D,"4214 FALLEN OAKS DR,HOUSTON,77091",Trim Oak trees infront of 4218 and 4207 fallen Oaks to street clearance ,TREEMAINTENANCE,2023-01-31 02:48 PM,FY23 - Tree Maintenance,189,189,Invoice #139035.,"3, ZONE",0,192653,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366195,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 03:47 PM,2023-03-02 03:47 PM,2023-03-13 12:00 PM,2023-04-14 12:00 PM,C,451F,5750 GOLDEN FOREST DR,Trim deadwood from 2 Live oaks in esplanade across from address ,TREEMAINTENANCE,2023-01-31 03:47 PM,FY23 - Tree Maintenance,178,178,Invoice #139035.,"3, ZONE",0,192489,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366196,STUMP GRINDING BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-02-01 07:22 AM,2024-02-01 07:22 AM,,2023-02-14 03:15 PM,03,570A,12307 SHELWICK DR,Grind stump.,TREEMAINTENANCE,2023-02-01 07:22 AM,,210,210,"From Request 191738:
  Code: Tree Stump Grinding
  Description: Tree Stump Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-11-02T12:17:07.296-05:00 Dynamic365 Case Id : 2200646012
  Comments","7, ZONE",0,191738,00 - Work completed by in-house or contractor.,Tree Stump Grinding,Tree Stump Inspection,3
366197,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 08:09 AM,2023-03-03 08:09 AM,2023-03-13 12:00 PM,2023-05-27 12:00 PM,C,451M,"4420 WATONGA BLVD, HOUSTON, TEXAS, 77092",Femove one dead trees at the location ( at Watonga Parkway Park on the right side) and grind the resulting stump.  ,TREEMAINTENANCE,2023-02-01 08:09 AM,FY23 - Tree Maintenance,378,378,Invoice #140927,"3, ZONE",0,193102,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
366198,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 08:21 AM,2024-02-01 08:21 AM,,2023-02-01 12:00 PM,B,455E,8200 DARIEN ST (ROSEWOOD PARK),113 Mixed Species -15 gallon,TREEPLANTING,2023-02-01 08:21 AM,,0,0,"From Request 189220:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: Darien and bywood - three existing trees interfering with proposed location. Existing trees between sidewalk and bywood interfere with propose","4, ZONE",0,189220,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5
366199,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 08:22 AM,2023-02-02 08:22 AM,2023-02-08 08:37 PM,2023-02-28 12:00 PM,B,494B,4423 NOBLE ST,"Remove 22"" Hackberry in road at 4422 noble street. high priority ",TREEMAINTENANCE,2023-02-01 08:22 AM,FY23 - Tree Maintenance,246,246,INV 136872,"4, ZONE",0,192591,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
366200,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 08:35 AM,2024-02-01 08:35 AM,,2023-02-01 12:00 PM,B,454Q,4903 BENNINGTON ST (TRINITY GARDENS PARK),75 Mixed species - 15 gallon,TREEPLANTING,2023-02-01 08:35 AM,,0,0,"From Request 189226:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: Trees at dead end of wileyvale not on city property.will highlight and attach. 

Unable to highlight on Adobe. Trees at wileyvale and Shrevepo","4, ZONE",0,189226,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5
366201,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 08:41 AM,2023-02-02 08:41 AM,,2023-02-08 09:29 AM,03,494B,4430 NICHOLS ST,"Trim broken and hanging limbs from 29"" Willow Oak low priority ",TREEMAINTENANCE,2023-02-01 08:41 AM,,94,94,"From Request 192215:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-11-30T12:38:42.558-06:00 Dynamic365 Case Id : 2200673129
  Comments: Limbs bro","4, ZONE",0,192215,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366202,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 09:06 AM,2023-03-03 09:06 AM,2023-03-13 12:00 PM,2023-06-08 12:00 PM,B,494C,3207 WIPPRECHT ST,"Remove and stump grind 35"" Tallow at on corner at 2943 wipprecht st",TREEMAINTENANCE,2023-02-01 09:06 AM,FY23 - Tree Maintenance,630,630,Invoice #141519,"4, ZONE",0,192277,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366203,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 09:08 AM,2024-02-01 09:08 AM,,2023-02-01 12:00 PM,H,494H,7111 SAN ANGELO ST,"1 Oak - 1 1/2"" caliper ",TREEPLANTING,2023-02-01 09:08 AM,,0,0,"From Request 193095:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","5, ZONE",0,193095,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,3
366204,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 09:46 AM,2023-03-03 09:46 AM,2023-03-13 12:00 PM,2023-05-01 12:00 PM,C,492Z,1931 BANKS ST,"Prune 18"" Live Oak for deadwood and 8' over the roof, next to driveway near power pole",TREEMAINTENANCE,2023-02-01 09:46 AM,,73,73,"Per contractor, work already completed. Cancel work order. See photo and email attached.","7, ZONE",0,190855,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,3
366205,REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 10:17 AM,2023-03-03 10:17 AM,,2023-03-09 01:28 PM,01,453S,"1801 HEIGHTS BLVD, HOUSTON, TEXAS, 77008",Remove two partially uprooted trees across the road of given address (in the esplanade).,TREEMAINTENANCE,2023-02-01 10:17 AM,,0,0,"From Request 190910:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-28T08:40:09.378-05:00 Dynamic365 Case Id : 2200607150
  Comments: Ent","3, ZONE",0,190910,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366206,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 10:24 AM,2023-03-03 10:24 AM,2023-03-13 12:00 PM,2023-03-22 12:00 PM,B,495A,3209 EXCHANGE ST,"Trim 12"" Elm at 3210 exchange St to street clearance ",TREEMAINTENANCE,2023-02-01 10:24 AM,FY24 - Prime Trees,73,73,Invoice #138313,"4, ZONE",0,192639,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366207,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 10:52 AM,2023-02-02 10:52 AM,2023-02-08 08:37 PM,2023-02-28 12:12 PM,H,495E,7306 SAN ANGELO ST,"Remove 30"" multi-stem Tallow to right of address low priority ",TREEMAINTENANCE,2023-02-01 10:52 AM,,435,435,Work already completed upon arrival. Canceling work order.,"5, ZONE",0,193109,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,0
366208,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 11:50 AM,2023-03-03 11:50 AM,2023-03-13 12:00 PM,2023-07-07 12:00 PM,C,453S,"2025 COLUMBIA ST, HOUSTON, TEXAS, 77008","Remove 22"" dead pecan tree behind the house in alley (behind Arlington street and Columbia street in the alley).",TREEMAINTENANCE,2023-02-01 11:50 AM,,246,246,"Per contractor, tree removal completed upon arrival. Canceling work order. See email and photo attached.","3, ZONE",0,"190664,194741",07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,3
366209,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 11:53 AM,2023-02-02 11:53 AM,,2023-02-06 02:37 PM,01,496L,12501 MARKET ST RD (JP WHITE PARK),"Remove rotten 22"" American Sycamore on parking lot at park and standing high priority ",TREEMAINTENANCE,2023-02-01 11:53 AM,,246,246,"From Request 193121:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: 
  Comments: Ranger A. Conchola, unit 234, reported a tree down at E. P. White Park / 12501 market street","5, ZONE",0,193121,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
366210,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 12:13 PM,2023-03-03 12:13 PM,2023-03-13 12:00 PM,2023-06-13 12:00 PM,I,496C,500 MAXEY RD,"Remove and stump grind dead 17"" Live Oak on esplanade on the woodforest side of address ",TREEMAINTENANCE,2023-02-01 12:13 PM,FY23 - Tree Maintenance,231,231,Invoice #142099,"4, ZONE",0,192529,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366211,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 12:23 PM,2023-03-03 12:23 PM,2023-03-13 12:00 PM,2023-04-28 12:00 PM,C,453S,200 E 23RD ST (HALBERT PARK),"Trim 5 trees in the Halbert park 14' above street, 8 ' above sidewalk/children play ground. ",TREEMAINTENANCE,2023-02-01 12:23 PM,FY23 - Tree Maintenance,509,509,Invoice #139686.,"3, ZONE",0,"190884,194256",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366212,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 01:13 PM,2023-03-03 01:13 PM,2024-04-02 12:00 PM,2024-11-19 12:00 PM,C,492V,"4001 Hazard St, Houston, Texas, 77098","Remove and stump grind dead 20"" Myrtle at corner of Branard St & Hazard St.",TREEMAINTENANCE,2023-02-01 01:13 PM,FY25 - Prime Trees,246.75,246.75,Invoice #173903.,"2, ZONE",0,"190792,203700",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366213,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 01:26 PM,2023-02-02 01:26 PM,2023-02-08 08:37 PM,2023-02-13 12:00 PM,I,534V,7250 BELLFORT ST (STUART (ROBERT C.) PARK),Remove two downed trees from the park. ,TREEMAINTENANCE,2023-02-01 01:26 PM,FY23 - Tree Maintenance,666,666,INV 136354,"6, ZONE",0,193126,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
366214,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 02:16 PM,2023-03-03 02:16 PM,2023-03-13 12:00 PM,2023-06-13 12:00 PM,E,497E,814 WESTMONT DR,"Remove and stump grind 45"" rotting Water Oak at 817 Westmount Dr. ",TREEMAINTENANCE,2023-02-01 02:16 PM,FY23 - Tree Maintenance,845,845,Invoice #142099,"4, ZONE",0,192738,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366215,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 02:30 PM,2023-03-03 02:30 PM,2023-03-13 12:00 PM,2023-06-16 12:00 PM,E,497E,814 WESTMONT DR,Trim 2 Ash trees at 822 Westmont Dr to street clearance ,TREEMAINTENANCE,2023-02-01 02:30 PM,FY23 - Tree Maintenance,189,189,Invoice #142099,"4, ZONE",0,192738,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366216,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 02:48 PM,2023-03-03 02:48 PM,2023-03-13 12:00 PM,2023-05-12 12:00 PM,C,492V,1934 FAIRVIEW ST,"Prune 24"" Live Oak for 8' off of side of building ",TREEMAINTENANCE,2023-02-01 02:48 PM,FY23 - Tree Maintenance,89,89,Invoice #140855,"2, ZONE",0,190856,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366217,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 02:57 PM,2024-02-01 02:57 PM,,2023-02-01 12:00 PM,I,496E,10626 FLEMING DR,"2 Oaks - 2"" caliper ",TREEPLANTING,2023-02-01 02:57 PM,,0,0,"From Request 192757:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: There are no trees in the front set back of the proposed home. Meet tree requirements with proposed Oaks. Need to be approved o","4, ZONE",0,192757,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
366218,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-02 06:01 AM,2024-02-02 06:01 AM,,2023-02-02 12:00 PM,D,533Y,4218 KNOXVILLE ST,"2 Live Oak - 6"" caliper ",TREEPLANTING,2023-02-02 06:01 AM,,0,0,"From Request 192811:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: They are not removing 50""+ tree live oak (old but healthy)in private in front of the building line. There is multistump Chinese","6, ZONE",0,192811,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
366219,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 07:43 AM,2023-11-03 07:43 AM,2023-02-08 08:37 PM,2024-01-24 12:00 PM,G,491G,322 BUCKINGHAM DR,"Remove 26"" red oak with large amount of rot and hollow. Higher Priority. ",TREEMAINTENANCE,2023-02-02 07:43 AM,,378,378,"Per contractor, tree has been removed. Cancel work order. See photos and email attached.","2, ZONE",0,"190714,196631",07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,3
366220,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-02-02 09:09 AM,2023-02-12 09:09 AM,,2023-02-06 02:47 PM,02,575M,"9200 HOLLOCK ST, HOUSTON, TEXAS, 77075",Pick up debris and prune branches to clear the dead end road.,TREEMAINTENANCE,2023-02-02 09:09 AM,,123,123,"From Request 190840:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-23T12:03:04.833-05:00 Dynamic365 Case Id : 2200602214
  Comments: Entered C","6, ZONE",0,190840,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366221,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 09:12 AM,2023-03-04 09:12 AM,2023-03-03 12:00 PM,2023-10-18 12:00 PM,G,491S,6237 LOCKE LN,"Remove and stump grind dead 34"" oak",TREEMAINTENANCE,2023-02-02 09:12 AM,FY24 - Prime Trees,582,582,Invoice #147801,"2, ZONE",0,190684,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366222,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 09:23 AM,2023-03-04 09:23 AM,2023-03-13 12:00 PM,2023-08-02 12:00 PM,C,452Z,"1000 W 12TH ST, HOUSTON, TEXAS, 77008",Remove one dead and dying tree on right side of the corner near entrance ramp of  given address and grind the resulting stump. ,TREEMAINTENANCE,2023-02-02 09:23 AM,FY24 - Prime Trees,582,582,Invoice #144469,"3, ZONE",0,"191273,194313",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366223,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 09:48 AM,2023-03-04 09:48 AM,,2023-02-08 08:14 PM,I,575A,"7339 CAYTON ST, HOUSTON, TEXAS, 77061","Remove one diseased 28"" pecan infront of the address and grind the resulting stump. ",TREEMAINTENANCE,2023-02-02 09:48 AM,,0,0,Canceling removal per customer's request. Resident would like to treat the tree with a fungicide.,"6, ZONE",0,190635,03 - Canceled. Property owner refused service.,Tree Trim,Tree Trim Inspection,0
366224,TREE/SEEDLING PLANTING,4,CLOSED,"UF, PARTNER",2023-02-02 09:52 AM,2024-02-02 09:52 AM,,2023-12-13 12:00 PM,I,575A,"7339 CAYTON ST, HOUSTON, TEXAS, 77061",Adopt-A-Tree Program - 1 Pecan,TREEPLANTING,2023-02-02 09:52 AM,,0,0,Adopt-A-Tree Program - 1 Pecan,"6, ZONE",0,190635,01 - Planting completed or has been approved.,Tree Trim,Tree Trim Inspection,0
366225,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 10:36 AM,2023-02-03 10:36 AM,2023-02-08 08:37 PM,2023-02-11 12:00 PM,I,535W,"7408 SANTA FE DR, HOUSTON, TEXAS, 77061",Remove one downed pecan tree at the intersection of Santa fe and haywood dr. ,TREEMAINTENANCE,2023-02-02 10:36 AM,FY23 - Tree Maintenance,246,246,INV 136354,"6, ZONE",0,191132,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366226,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 10:39 AM,2023-03-04 10:39 AM,2023-03-13 12:00 PM,2023-04-21 12:00 PM,C,452Y,"1004 W 16TH ST, HOUSTON, TEXAS, 77008","Trim all dead, dying and risky branches of one cedar tree infront of the address in ROW. ",TREEMAINTENANCE,2023-02-02 10:39 AM,FY23 - Tree Maintenance,89,89,Invoice# 139394.,"3, ZONE",0,191219,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,2
366227,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 11:03 AM,2023-03-04 11:03 AM,2023-03-13 12:00 PM,2023-06-16 12:00 PM,I,535W,"7595 HAYWOOD DR, HOUSTON, TEXAS, 77061",Remove two dead and diseased pecan tree in front of the address and grind the resulting stump. ,TREEMAINTENANCE,2023-02-02 11:03 AM,FY23 - Tree Maintenance,672,672,Invoice #142099,"6, ZONE",0,191212,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
366228,TREE/SEEDLING PLANTING,4,CLOSED,"UF, PARTNER",2023-02-02 11:07 AM,2024-02-02 11:07 AM,,2023-12-13 12:00 PM,I,535W,"7595 HAYWOOD DR, HOUSTON, TEXAS, 77061",Adopt-A-Tree Program - 2 Pecan,TREEPLANTING,2023-02-02 11:07 AM,,0,0,"Requesting 3 Pecans, but program only offers 2.","6, ZONE",0,191212,01 - Planting completed or has been approved.,Tree Removal,Tree Removal Inspection,0
366229,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 11:33 AM,2023-03-04 11:33 AM,2023-03-13 12:00 PM,2023-05-08 12:00 PM,C,452T,"1802 W 25TH ST, HOUSTON, TEXAS, 77008",Trim two small trees infront of the address on W 25th street 8ft above sidewalk/walk away/road side.,TREEMAINTENANCE,2023-02-02 11:33 AM,FY23 - Tree Maintenance,147,147,Invoice #139981.,"3, ZONE",0,191165,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366230,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 12:06 PM,2023-03-04 12:06 PM,2023-03-13 12:00 PM,2023-06-09 12:00 PM,B,455P,7807 KING ST,"Trim 22"" pecan blocking street light infront of address ",TREEMAINTENANCE,2023-02-02 12:06 PM,FY23 - Tree Maintenance,89,89,Invoice #141519,"4, ZONE",0,191655,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366231,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 01:38 PM,2023-03-04 01:38 PM,2023-03-13 12:00 PM,2023-08-08 12:00 PM,I,535F,"1921 ATHOS ST, HOUSTON, TEXAS, 77012",Remove one dead pecan tree in front of the address at the dead end and grind stump. ,TREEMAINTENANCE,2023-02-02 01:38 PM,FY24 - Prime Trees,231,231,Invoice #145050,"5, ZONE",0,"191179,195815",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
366232,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 02:00 PM,2023-03-04 02:00 PM,2023-03-13 12:00 PM,2023-04-14 12:00 PM,B,452C,"KNOX ST & RACHEL ST, HOUSTON, TEXAS, 77091",Trim the branches and limbs of oak tree at the ROW  that is disturbing the metro bus at the  location.,TREEMAINTENANCE,2023-02-02 02:00 PM,,105,105,"Per contractor, work already completed. Cancel work order. See photo and email attached.","3, ZONE",0,190950,07 - Canceled. Work already completed upon arrival.,Tree Trim,Tree Trim Inspection,3
366233,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 03:23 PM,2023-03-04 03:23 PM,2023-03-13 12:00 PM,2023-06-08 12:00 PM,B,454P,6851 HIRSCH RD,"Remove and stump grind dead 22"" water oak NW of playground ",TREEMAINTENANCE,2023-02-02 03:23 PM,FY23 - Tree Maintenance,336,336,Invoice #141519,"4, ZONE",0,191339,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
366234,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-02 03:44 PM,2023-03-04 03:44 PM,2023-03-13 12:00 PM,2023-04-27 12:00 PM,H,454P,7016 LOS ANGELES ST,Trim 3 trees at 7005 Los Angeles St to street clearance ,TREEMAINTENANCE,2023-02-02 03:44 PM,FY23 - Tree Maintenance,272,272,Invoice# 139686.,"4, ZONE",0,191393,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366235,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-02-02 04:37 PM,2023-02-12 04:37 PM,,2023-02-08 10:02 AM,04,454B,3402 TIDFORD ST,Debris pick up to right of 3402A. Log in ditch,TREEMAINTENANCE,2023-02-02 04:37 PM,,0,0,"From Request 191317:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-10-17T13:46:18.693-05:00 Dynamic365 Case Id : 2200628024
  Comments: debris cl","4, ZONE",0,191317,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366236,TREE/SEEDLING PLANTING,4,CLOSED,"UF, IN-HOUSE",2023-02-05 09:54 PM,2024-02-05 09:54 PM,,2023-02-04 12:00 PM,K,570E,12100 RICEVILLE SCHOOL RD (GLENSHIRE PARK),"Plant 1,250 trees at Glenshire Park. See attachments for species list. WO for 500 of 1,250 trees planted for Arbor Day.",TREEPLANTING,2023-02-05 09:54 PM,,0,0,"From Request 180271:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: There is space for 95 trees around the trail and parking lot and space for a forested planting on the west side.
  Comments: Space for linear forest on wes","7, ZONE",0,180271,09 - Tree Portal entry completed.,Tree Planting,Tree Planting Inspection,5
366237,WATER TREES,4,CLOSED,"UF, IN-HOUSE",2023-02-05 10:22 PM,2023-02-19 10:22 PM,,2023-03-02 03:15 PM,01,570E,12100 RICEVILLE SCHOOL RD (GLENSHIRE PARK),"Water 1,250 trees planted for Arbor Day. Also water 100-gal Live Oak that was planted for Mayor Sylvester Turner. Watering ends 2/4/25.",TREEPLANTING,2023-02-05 10:22 PM,,0,0,"From Request 180271:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: There is space for 95 trees around the trail and parking lot and space for a forested planting on the west side.
  Comments: Space for linear forest on wes","7, ZONE",0,180271,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5
366238,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-06 08:03 AM,2023-02-07 08:03 AM,,2023-02-08 08:26 AM,02,493X,5104 CAROLINE ST,Prune broken and hanging limb over street across from apartments higher Priority ,TREEMAINTENANCE,2023-02-06 08:03 AM,,105,105,"From Request 193158:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2023-02-02T10:15:43.014-06:00 Dynamic365 Case Id : 2300752535
  Comments: Entered C","7, ZONE",0,193158,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1
366239,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-02-06 08:44 AM,2023-02-16 08:44 AM,,2023-02-06 05:53 PM,H,453X,"902 ALGREGG ST, HOUSTON, TEXAS, 77009",Clear the tree branches and the debris from the street and within ROW (10') and leave all the debris beyond 10ft distance. ,TREEMAINTENANCE,2023-02-06 08:44 AM,,0,0,Street is passable. Property owner is responsible for tree removal.,"3, ZONE",0,193168,08 - Canceled. Work not approved by manager.,Tree Removal,Tree Removal Inspection,1
366240,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-06 09:22 AM,2023-03-08 09:22 AM,2023-03-13 12:00 PM,2023-05-08 12:00 PM,K,571V,4615 SMOOTH OAK LN,"Prune private greater than 45"" Live Oak for 14ft over the street ",TREEMAINTENANCE,2023-02-06 09:22 AM,FY23 - Tree Maintenance,136,136,Invoice #139981.,"7, ZONE",0,191084,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366241,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-06 09:44 AM,2023-03-08 09:44 AM,2023-03-03 12:00 PM,2023-04-27 12:00 PM,H,453T,"1007 E 27TH ST, HOUSTON, TEXAS, 77009",Remove one pecan tree with fungal attacks and hollowness infront of the address ( the left corner one) in RoW and grind the resulting stump. ,TREEMAINTENANCE,2023-02-06 09:44 AM,FY23 - Tree Maintenance,378,378,Invoice #139686.,"3, ZONE",0,191190,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
366242,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-06 10:01 AM,2023-02-07 10:01 AM,2023-02-08 08:37 PM,2023-02-18 12:00 PM,I,535Q,8201 N BAYOU DR (GLENBROOK PARK & GOLF COURSE),Remove one downed Oak tree in between kids playground and walking trail inside the park. Low priority ,TREEMAINTENANCE,2023-02-06 10:01 AM,FY23 - Tree Maintenance,435,435,INV 136354,"5, ZONE",0,193172,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
