WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
359866,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 08:45 AM,2021-06-24 08:45 AM,2021-08-03 12:00 PM,2021-08-09 12:58 PM,E,296Z,2207  MIDDLE CREEK ,"Prune 22"" live oak for streetlight clearance.",TREEMAINTENANCE,2021-05-25 08:45 AM,FY22 - Tree Maintenance,89,89,Invoice# 116908,"4, ZONE",0,179350,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359867,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2021-05-25 08:49 AM,2022-05-25 08:49 AM,,2021-05-25 08:50 AM,H,493B,947 EUCLID ST,1 Live Oak (45-gal),TREEPLANTING,2021-05-25 08:49 AM,,0,0,"From Request 178809:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Please provide tree protection plan showing what trees are being kept or planted.Customer only sent cover page. Requesting site","3, ZONE",0,178809,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,6
359868,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2021-05-25 09:07 AM,2022-05-25 09:07 AM,,2021-05-25 09:07 AM,D,493Z,3436 ANITA ST,1 Live Oak (30-gal),TREEPLANTING,2021-05-25 09:07 AM,,0,0,"From Request 179137:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: The existing tree on site plan to be preserved are two intervened Hackberies 13.2"" and 10.5"".The Hackberry tree shown to be pre","6, ZONE",0,179137,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,6
359869,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 09:13 AM,2021-06-24 09:13 AM,2021-09-01 12:00 PM,2021-10-04 12:00 PM,D,534T,"6740 SOUTHBANK ST, HOUSTON, TX, 77033 (SOUTHCREST PARK)",Southcrest park- trim low hanging branches to 8'over sidewalk and 14' over playground. ,TREEMAINTENANCE,2021-05-25 09:13 AM,FY22 - Tree Maintenance,1853,1853,Invoice #119375.,"6, ZONE",0,179072,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359870,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 09:35 AM,2021-06-24 09:35 AM,2021-08-03 12:00 PM,2021-09-08 12:00 PM,D,534P,"6513 KASSARINE PASS, HOUSTON, TX, 77033","Trim dead branches from 45"" willow oak infront of address.",TREEMAINTENANCE,2021-05-25 09:35 AM,FY22 - Tree Maintenance,136,136,Invoice # 118229.,"6, ZONE",0,179300,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359871,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 09:44 AM,2021-06-24 09:44 AM,2021-08-03 12:00 PM,2021-09-16 12:00 PM,D,534N,"5602 SOUTHLEA ST, HOUSTON, TX, 77033",Trim slippery elm and two water oaks infront of address to 14' over street ,TREEMAINTENANCE,2021-05-25 09:44 AM,FY22 - Tree Maintenance,252,252,Invoice #118551.,"6, ZONE",0,179080,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359872,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 09:56 AM,2021-06-24 09:56 AM,2021-08-03 12:00 PM,2021-08-09 12:00 PM,E,296Z, 2300 OAK SHORES DR&3700 WOODLAND HILLS DR,"Prune 3 oaks for view obstruction,  on west side of street",TREEMAINTENANCE,2021-05-25 09:56 AM,FY22 - Tree Maintenance,220,220,Invoice# 116908,"4, ZONE",0,179349,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359873,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 10:10 AM,2021-06-24 10:10 AM,2021-09-01 12:00 PM,2021-10-20 12:00 PM,I,534C,"6643 SYLVAN RD, HOUSTON, TX, 77023",Remove dead tree across from address ,TREEMAINTENANCE,2021-05-25 10:10 AM,FY22 - Tree Maintenance,246,246,Invoice #120217.,"5, ZONE",0,179224,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359874,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 10:19 AM,2021-06-24 10:19 AM,2021-09-01 12:00 PM,2021-09-16 12:00 PM,E,336F,1510  WALNUT ,"Prune 28"" water oak for 14' over the street clearance.",TREEMAINTENANCE,2021-05-25 10:19 AM,FY22 - Tree Maintenance,94,94,Invoice # 118551.,"4, ZONE",0,179309,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359875,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 10:34 AM,2021-06-24 10:34 AM,2021-09-01 12:00 PM,2021-12-09 12:00 PM,I,534C,"2338 DELAFIELD ST, HOUSTON, TX, 77023",Remove amd stump grind two sycamores infront of address. ,TREEMAINTENANCE,2021-05-25 10:34 AM,FY22 - Tree Maintenance,714,714,Invoice #122397.,"6, ZONE",0,179035,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359876,STUMP GRINDING BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2021-05-25 11:10 AM,2022-05-25 11:10 AM,,2021-09-03 10:41 AM,C,452Z,1406  WAVERLY ,Remove stump and fill hole in alley behind address. Be on site by 8:00 AM.,TREEMAINTENANCE,2021-05-25 11:10 AM,,115,115,Will attempt to grind stump.,"3, ZONE",0,179317,00 - Work completed.,Tree Stump Grinding,Tree Stump Inspection,0
359877,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 11:15 AM,2021-06-24 11:15 AM,2021-09-01 12:00 PM,2021-10-07 12:00 PM,E,336K,1715  HILL TOP ,"Remove and stump grind dead 19"" multistem tree next to diveway ",TREEMAINTENANCE,2021-05-25 11:15 AM,FY22 - Tree Maintenance,231,231,Invoice #119443.,"4, ZONE",0,179191,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359878,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2021-05-25 11:21 AM,2021-06-04 11:21 AM,,2021-07-14 12:22 PM,E,336K,1715  HILL TOP ,"Remove 1 <10"" tree next to driveway across from 1710 mailbox.",TREEMAINTENANCE,2021-05-25 11:21 AM,,0,0,"From Request 179191:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-19T15:17:12.735-05:00. LGID # 101004683496
  Comments: taxid : 096438","4, ZONE",0,179191,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359879,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 12:40 PM,2021-06-24 12:40 PM,2021-08-03 12:00 PM,2021-09-07 12:00 PM,I,535C,"9202 E AVENUE L, HOUSTON, TX, 77012",Trim pecan near intersection of 92nd. Street and E avenue L to 14' over street,TREEMAINTENANCE,2021-05-25 12:40 PM,FY22 - Tree Maintenance,89,89,Invoice # 118229.,"5, ZONE",0,179265,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359880,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2021-05-25 12:45 PM,2021-05-26 12:45 PM,,2021-05-26 11:01 AM,H,453X,801  ENID ,"Greater than 45 inch private Red Oak blocking entire road  and access to W Patton on Enid, High Priority.",TREEMAINTENANCE,2021-05-25 12:45 PM,,619,619,"From Request 179400:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-25T10:19:22.153-05:00. LGID # 101004700152
  Comments: taxid : 033130","3, ZONE",0,179400,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359881,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 01:32 PM,2021-06-24 01:32 PM,2021-08-03 12:00 PM,2021-08-11 12:00 PM,B,415S,11067  SPOTTSWOOD ,"Prune 38"" american elm, for 14' over the street and 8' over the yard.",TREEMAINTENANCE,2021-05-25 01:32 PM,FY22 - Tree Maintenance,115,115,INV 117216,"4, ZONE",0,179355,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359882,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 01:34 PM,2021-06-24 01:34 PM,2021-09-01 12:00 PM,2021-10-22 12:00 PM,D,533L,"3400 DAPHNE ST, HOUSTON, TX, 77021",Trim branches blocking eastbound stop sign at intersection of Daphne and Del Rio,TREEMAINTENANCE,2021-05-25 01:34 PM,FY22 - Tree Maintenance,73,73,Invoice #120217.,"6, ZONE",0,179166,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359883,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 01:42 PM,2021-06-24 01:42 PM,2021-09-01 12:00 PM,2021-10-22 12:00 PM,D,533L,"6809 PEERLESS ST, HOUSTON, TX, 77021",Trim chinese tallow blocking streetlight #421005 from lighting street ,TREEMAINTENANCE,2021-05-25 01:42 PM,FY22 - Tree Maintenance,84,84,Invoice #120217.,"6, ZONE",0,179164,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359884,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 01:45 PM,2021-06-24 01:45 PM,2021-09-01 12:00 PM,2021-10-02 12:00 PM,H,453B,9718  CLARK ,"Remove two  broken and hanging in back of park near sidewalk along Highlawn Street, they appear stable. ",TREEMAINTENANCE,2021-05-25 01:45 PM,FY22 - Tree Maintenance,168,168,Invoice #119280.,"4, ZONE",0,179239,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359885,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2021-05-25 01:56 PM,2021-05-26 01:56 PM,,2021-06-05 12:15 PM,D,533J,"2802 LOCKETT ST, HOUSTON, TX, 77021","Remove fallen tree on side of property facing Almeda. Private tree, only remove portion of stem blocking sidewalk",TREEMAINTENANCE,2021-05-25 01:56 PM,,89,89,"From Request 179373:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: 
  Comments:","7, ZONE",0,179373,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359886,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 02:07 PM,2021-06-24 02:07 PM,2021-09-01 12:00 PM,2021-09-30 12:00 PM,H,453E,615  GLENBURNIE ,"Trim Arizona Ash 14ft above street, 8ft over sidewalk, remove deadwood and balance crown. ",TREEMAINTENANCE,2021-05-25 02:07 PM,FY22 - Tree Maintenance,136,136,Invoice #119201.,"3, ZONE",0,179212,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359887,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 02:30 PM,2021-06-24 02:30 PM,2021-06-23 12:00 PM,2021-07-21 12:00 PM,H,413T,258  CARBY ,Remove 3 dead trees in melrose park in the field. 2 tallows and 1 pecan.,TREEMAINTENANCE,2021-05-25 02:30 PM,FY22 - Tree Maintenance,945,945,Issued to contractor on 6/23/21,"4, ZONE",0,179289,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359888,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-25 02:33 PM,2021-06-24 02:33 PM,2021-08-03 12:00 PM,2021-09-24 12:00 PM,D,533A,"5515 SAN JACINTO ST, HOUSTON, TX, 77004","Remove and stump grind 25"" pecan at corner of Binz and San Jacinto",TREEMAINTENANCE,2021-05-25 02:33 PM,FY22 - Tree Maintenance,262,262,Invoice #118922.,"7, ZONE",0,179386,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359889,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 07:16 AM,2021-06-25 07:16 AM,2021-08-03 12:00 PM,2021-09-16 12:00 PM,D,533A,"5600 SAN JACINTO ST, HOUSTON, TX, 77004",Trim three trees southwest of intersection of binz and san jacinto to 8' over sidewalk. Next to museum parking garage entrance ,TREEMAINTENANCE,2021-05-26 07:16 AM,FY22 - Tree Maintenance,252,252,Invoice #118551.,"7, ZONE",0,179391,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359890,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2021-05-26 07:24 AM,2021-05-27 07:24 AM,,2021-05-27 01:19 PM,C,453S,W 19TH ST & HEIGHTS BLVD,Remove 2 fallen red oaks in the median 1 tree is blocking trail ,TREEMAINTENANCE,2021-05-26 07:24 AM,,493,493,"From Request 179429:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: 
  Comments:","3, ZONE",0,179429,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359891,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 07:35 AM,2021-06-25 07:35 AM,2021-08-03 12:00 PM,2021-08-25 12:00 PM,D,533A,"6106 HERMANN PARK DR, HOUSTON, TX, 77004",Trim trees bordering outside of japanese garden to 8'over sidewalk. ,TREEMAINTENANCE,2021-05-26 07:35 AM,FY22 - Tree Maintenance,1008,1008,Invoice # 117860.,"7, ZONE",0,179269,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359892,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 08:24 AM,2021-06-25 08:24 AM,2021-09-01 12:00 PM,2021-10-11 12:00 PM,E,618M, 16700 BURWOOD CT&16800 BURWOOD WAY&2100 COLLEGE GREEN DR,"Trim two privatr Arizona Ash on College Green  Drive between Pinemoor Way & Burwood Ct. 14ft above street, 8ft over sidewalk and balance crowns. ",TREEMAINTENANCE,2021-05-26 08:24 AM,FY22 - Tree Maintenance,168,168,Invoice #119691.,"5, ZONE",0,179353,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359893,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 08:43 AM,2021-06-25 08:43 AM,2021-06-29 12:00 PM,2021-08-13 12:00 PM,C,532H,"1934 ADDISON RD, HOUSTON, TX, 77030",Remove and stump grind elm across from address. ,TREEMAINTENANCE,2021-05-26 08:43 AM,FY22 - Tree Maintenance,582,582,INV 117216,"7, ZONE",0,179132,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359894,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 08:44 AM,2021-06-25 08:44 AM,2021-09-01 12:00 PM,2021-09-30 12:00 PM,E,618Q, 16600 KENTWOOD DR&1800 SULLINS WAY,"Trim three Arizona Ash on Kentwoodv Dr. between Linfield Way  and Sullins Way 14ft above street, 8ft over sidewalk and balance crowns. ",TREEMAINTENANCE,2021-05-26 08:44 AM,FY22 - Tree Maintenance,399,399,Invoice #119201.,"5, ZONE",0,179354,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359895,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 08:56 AM,2021-06-25 08:56 AM,2021-06-29 12:00 PM,2022-02-18 12:00 PM,C,532H,"2145 SWIFT BLVD, HOUSTON, TX, 77030",Remove and stump grind declining live oak infront of address ,TREEMAINTENANCE,2021-05-26 08:56 AM,FY22 - Tree Maintenance,845,845,Invoice #124579.,"7, ZONE",0,179333,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359896,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2021-05-26 09:08 AM,2021-06-25 09:08 AM,,2021-09-02 10:06 AM,C,532G,"2301 WATTS ST, HOUSTON, TX, 77030",Remove dying tree at corner of watts and greenrbriar ,TREEMAINTENANCE,2021-05-26 09:08 AM,,0,0,"From Request 179379:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-24T16:14:13.633-05:00. LGID # 101004699333
  Comments: sprneigh : UNIVERSIT","7, ZONE",0,179379,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359897,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2021-05-26 09:18 AM,2021-06-05 09:18 AM,,2021-06-19 09:23 AM,E,618J, 15515 KENTFORD DR,Remove two dead hardwoods from median across from q5515 Kentford Drive. ,TREEMAINTENANCE,2021-05-26 09:18 AM,,0,0,"From Request 179299:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-21T13:11:51.695-05:00. LGID # 101004696298
  Comments: sprneigh : CLE","5, ZONE",0,179299,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359898,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 09:23 AM,2021-06-25 09:23 AM,2021-09-01 12:00 PM,2021-10-11 12:00 PM,E,618J, 15515 KENTFORD DR,"Remove a dead 10"" hardwood in median across from 15515 Kentford Drive,  only has adventurous sprouting. ",TREEMAINTENANCE,2021-05-26 09:23 AM,FY22 - Tree Maintenance,89,89,Invoice #119691.,"5, ZONE",0,179299,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359899,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 09:50 AM,2021-06-25 09:50 AM,2021-09-01 12:00 PM,2022-05-11 12:00 PM,C,452F,3329  PINEMONT ,"Prune deadwood from 29"" water oak, next to gas station.",TREEMAINTENANCE,2021-05-26 09:50 AM,FY22 - Tree Maintenance,94,94,Invoice #128168.,"3, ZONE",0,179196,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359900,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 09:55 AM,2021-06-25 09:55 AM,2021-06-29 12:00 PM,2021-08-04 12:00 PM,K,532L,"7929 KIRBY DR, HOUSTON, TX, 77030",Trim branches blocking streetlight #214294. On side of Walgreens facing Old Spanish Trail,TREEMAINTENANCE,2021-05-26 09:55 AM,FY22 - Tree Maintenance,84,84,Issued to contractor on 6/29/21,"7, ZONE",0,179149,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359901,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 10:05 AM,2021-06-25 10:05 AM,2021-09-01 12:00 PM,2021-10-23 12:00 PM,E,618A, 2400 CLEAR LAKE CITY BLVD&14100 SPACE CENTER BLVD,"Trim two Live Oaks on Space Center Blvd across from Cheveron Station 14ft above street, 8ft over sidewalk, remove deadwood and balance crowns. ",TREEMAINTENANCE,2021-05-26 10:05 AM,FY22 - Tree Maintenance,178,178,Invoice #120426.,"5, ZONE",0,179232,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359902,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 10:06 AM,2021-06-25 10:06 AM,2021-06-29 12:00 PM,2021-07-22 12:00 PM,K,532Q,"8111 MAIN ST, HOUSTON, TX, 77025",Trim low hanging branches to 8' over sidewalk. Near taco cabana sign at intersection of main & old spanish trail,TREEMAINTENANCE,2021-05-26 10:06 AM,FY22 - Tree Maintenance,882,882,Issued to contractor on 6/29/21,"7, ZONE",0,179366,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359903,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2021-05-26 10:19 AM,2021-06-25 10:19 AM,,2021-06-08 02:20 PM,C,451M,4300 T C JESTER BLVD (T C JESTER PARK),"Remove fallen 17"" Red Oak in T C Jester Park. South bound before intersection at W 43rd.",TREEMAINTENANCE,2021-05-26 10:19 AM,,157,157,"From Request 179410:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: 
  Comments:","3, ZONE",0,179410,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359904,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 10:23 AM,2021-06-25 10:23 AM,2021-08-03 12:00 PM,2021-08-14 12:00 PM,C,451M,4300 T C JESTER BLVD,"Prune deadwood from 34"" red oakT C Jester Park. Traveling south bound before intersection at W 43rd.",TREEMAINTENANCE,2021-05-26 10:23 AM,FY22 - Tree Maintenance,105,105,INV 117216,"3, ZONE",0,179410,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359905,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 10:36 AM,2021-06-25 10:36 AM,2021-09-01 12:00 PM,2021-10-12 12:00 PM,E,578X,4023  SAND MYRTLE ,"Trim 10 hardwoods along Sand Myrtle Dr, between Virginia Fern Way and Birch River Way 14ft above street, 8ft over sidewalk and balance crowns. ",TREEMAINTENANCE,2021-05-26 10:36 AM,FY22 - Tree Maintenance,845,845,Invoice #119835.,"5, ZONE",0,179135,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359906,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 11:23 AM,2021-06-25 11:23 AM,2021-09-01 12:00 PM,2021-10-23 12:00 PM,D,616B,11011  SAGEWILLOW ,"Trim two public Arizona Ash  and one private Live Oak 14ft above street, 8ft over sidewalk and balance crowns. ",TREEMAINTENANCE,2021-05-26 11:23 AM,FY22 - Tree Maintenance,315,315,Invoice #120426.,"6, ZONE",0,179203,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359907,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 11:40 AM,2021-06-25 11:40 AM,2021-09-01 12:00 PM,2021-11-27 12:00 PM,D,616B,10802  SAGEMEADOW ,"Remove and stump grind Arizona Ash, complete butt decsy and rotten between leader stems.",TREEMAINTENANCE,2021-05-26 11:40 AM,FY22 - Tree Maintenance,845,845,Invoice #121922.,"6, ZONE",0,179314,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
359908,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 11:56 AM,2021-06-25 11:56 AM,2021-06-29 12:00 PM,2021-07-15 12:00 PM,C,531X,"5510 LYMBAR DR, HOUSTON, TX, 77096",Trim ash infront of address blocking streetlight #697892,TREEMAINTENANCE,2021-05-26 11:56 AM,FY22 - Tree Maintenance,136,136,inv 115672,"7, ZONE",0,179334,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359909,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2021-05-26 12:04 PM,2021-06-05 12:04 PM,,2021-06-19 12:29 PM,D,575Y,8450 LETTIE,Clear sidewalk obstruction along the Monroe Street Right-of-way of 8450 Lettie numerous small woody species and over hanging branc,TREEMAINTENANCE,2021-05-26 12:04 PM,,0,0,"From Request 179266:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-20T17:39:29.558-05:00. LGID # 101004685353
  Comments: taxid : 042065000000","6, ZONE",0,179266,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359910,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 12:53 PM,2021-06-25 12:53 PM,2021-09-01 12:00 PM,2021-10-07 12:00 PM,K,530U,"7802 DEL REY LN, HOUSTON, TX, 77071",Trim oak in circular esplanade to 14' over street and trim deadwood,TREEMAINTENANCE,2021-05-26 12:53 PM,FY22 - Tree Maintenance,136,136,Invoice #119691.,"7, ZONE",0,179378,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359911,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2021-05-26 12:54 PM,2021-06-05 12:54 PM,,2021-05-27 01:59 PM,C,452J, 4250 DONNA BELL LN&2000 HEWITT DR,Pick up 1 debris pile on donna bell between hewitt and libbey st.,TREEMAINTENANCE,2021-05-26 12:54 PM,,0,0,"From Request 179282:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2021-05-21T09:16:26.478-05:00. LGID # 101004695811
  Comments: sprneigh : CEN","3, ZONE",0,179282,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
359912,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2021-05-26 01:18 PM,2022-05-26 01:18 PM,,2021-05-26 01:20 PM,C,452J,1622 WAKEFIELD DR,1 Live Oak (30-gal),TREEPLANTING,2021-05-26 01:18 PM,,0,0,"From Request 179256:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Planted live oak will not have much roon due to large canopy from neighboring trees but plan is ok","3, ZONE",0,179256,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,6
359913,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 01:25 PM,2021-06-25 01:25 PM,2021-09-01 12:00 PM,2021-10-18 12:00 PM,F,529B,"11135 BELLSPRING DR, HOUSTON, TX, 77072",Trim four live oaks on side of address facing Boone to 14' over street ,TREEMAINTENANCE,2021-05-26 01:25 PM,FY22 - Tree Maintenance,357,357,Invoice #120004.,"2, ZONE",0,179388,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359914,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 01:30 PM,2021-06-25 01:30 PM,2021-09-01 12:00 PM,2021-11-27 12:00 PM,D,575Z,9402 CARMALEE ST,"Remove and stump grind 4 Arizona Ash on the Blackhawk Blvd right-of-way of 9402 Carmalees, the have been topped at 6 to 7 feet only adventurous sprouting, if survive could become a potential failure hazard. ",TREEMAINTENANCE,2021-05-26 01:30 PM,FY22 - Tree Maintenance,924,924,Invoice #121922.,"6, ZONE",0,179286,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359915,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 01:40 PM,2021-06-25 01:40 PM,2021-08-03 12:00 PM,2021-08-13 12:00 PM,F,529J,"12106 SELA LN, HOUSTON, TX, 77072",Trim pecan away from streetlight #258926,TREEMAINTENANCE,2021-05-26 01:40 PM,FY22 - Tree Maintenance,84,84,INV 117216,"2, ZONE",0,179371,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
359916,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2021-05-26 01:47 PM,2021-06-25 01:47 PM,2021-08-03 12:00 PM,2021-08-14 12:00 PM,A,451Y, 6700 HOUSMAN ST&1650 SILBER RD,"Prune 3 live oaks next to school along housman for 14' over the street clearance.

",TREEMAINTENANCE,2021-05-26 01:47 PM,FY22 - Tree Maintenance,231,231,INV 117216,"3, ZONE",0,179352,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
