WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
392720,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-04 01:09 PM,2025-03-05 01:09 PM,,2025-03-11 09:06 AM,04,533T,"3602 Stassen St, Houston, Texas, 77051","Remove two uprooted and  Hackberry, fallen trees into private property at 3602 StassenSt, Houston, Tx 77051, low priority ",TREEMAINTENANCE,2025-03-04 01:09 PM,,404.25,404.25,"To ask to the house resident if they are agree with removal,  or are looking for insurance company inspection","6, ZONE",0,,00 - Work completed by in-house or contractor.,,,
392721,REMOVAL BY IN-HOUSE,2,INPROG,"UF, IN-HOUSE",2025-03-04 01:20 PM,2025-03-14 01:20 PM,,,D,533T,"8125 Livingston St, Houston, Texas, 77051","Remove nine small Hackberry trees pushing and damaging fence,  on alleyway, at indicated address ",TREEMAINTENANCE,2025-03-04 01:20 PM,,0,0,,"6, ZONE",0,216898,,Tree Trim,Tree Trim Inspection,1
392722,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2025-03-04 02:22 PM,2025-04-03 02:22 PM,,2025-03-04 12:00 PM,H,493A,"1040 Voight St,  Houston,  Texas,  77009",Removal Permits for two 15-inch Live Oaks.,TREEMAINTENANCE,2025-03-04 02:22 PM,,462,462,"(Copied from Service Request 217468): ""Customer replied, ""Attached are the updated site plans with tree proposals. Can you please provide the tree removal permit for this project? Thank you.""

See email attached.""","3, ZONE",0,217468,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392723,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-04 02:23 PM,2026-03-04 02:23 PM,,2025-03-04 12:00 PM,H,493A,"1040 Voight St,  Houston,  Texas,  77009","9 American Holly - 2 1/2"" caliper 
2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-04 02:23 PM,,0,0,"(Copied from Service Request 217468): ""Customer replied, ""Attached are the updated site plans with tree proposals. Can you please provide the tree removal permit for this project? Thank you.""

See email attached.""","3, ZONE",0,217468,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392726,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-05 07:55 AM,2026-03-05 07:55 AM,,2025-03-05 12:00 PM,A,450W,"1085 Gessner Rd,  Houston,  Texas,  77055 (Memorial City Mixed Use)","12 East Palatka Holly - 2"" 
2 Sweetbay Magnolia - 15 gallon 
8 Overcup Oak - 1 1/2"" caliper 
3 Shumard Oak - 2 1/2"" caliper 
3 Bald Cypress - 2 1/2"" caliper 
3 American Elm - 2 1/2"" caliper 
9 Cedar Elm - 2 1/2"" caliper 
1 Chinese fringe tree - 2 1/",TREEPLANTING,2025-03-05 07:55 AM,,0,0,"(Copied from Service Request 218527): ""Customer replied, ""Below is a link to our landscape analysis form, tree preservation plans, tree relocation plans, and proposed landscape plans for a mixed-use development we are working on here in Houston for U","3, ZONE",0,218527,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7
392727,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 08:05 AM,2025-04-04 08:05 AM,2025-04-09 12:00 PM,2026-06-18 12:00 PM,I,494V,"71st St & Canal St,  Houston,  Texas,  77011"," Remove and stump declining Chinese tallow tree at  71st St and Canal St, School Zone",TREEMAINTENANCE,2025-03-05 08:05 AM,FY26 - Prime Trees,336,336,Invoice #198751.,"5, ZONE",0,219717,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392728,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 08:20 AM,2025-04-04 08:20 AM,2025-03-05 12:00 PM,2025-03-29 12:00 PM,B,412Q,"8622 Old Ledge Ln,  Houston,  Texas,  77088",Trim 2 oaks on Whitecastle Ln side for deadwood removal and broken and hanging limbs ,TREEMAINTENANCE,2025-03-05 08:20 AM,FY25 - Prime Trees,173.25,173.25,Invoice #179676.,"3, ZONE",0,212129,10 - Escalated Work Order,Tree Removal,Tree Removal Inspection,1
392729,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 08:24 AM,2025-04-04 08:24 AM,2025-03-05 12:00 PM,2025-07-11 12:00 PM,B,412Q,"8646 Whitecastle Ln, Houston, Texas, 77088","Remove and stump grind 38"" declining white ash infront of address ",TREEMAINTENANCE,2025-03-05 08:24 AM,FY26 - Prime Trees,630,630,Invoice #186060.,"3, ZONE",0,212129,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
392731,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 09:09 AM,2025-04-04 09:09 AM,2025-04-09 12:00 PM,2025-05-10 12:00 PM,K,531W,"11010 Hillcroft Ave,  Houston,  Texas,  77096","Remove and stump grind declining 24"" tallow with large amount of rot ",TREEMAINTENANCE,2025-03-05 09:09 AM,FY25 - Prime Trees,336,336,Invoice #181998.,"7, ZONE",0,219687,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392732,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2025-03-05 09:23 AM,2025-04-04 09:23 AM,,2025-03-05 12:00 PM,H,493G,"1508 Alamo St,  Houston,  Texas,  77007 (Self Storage)","Removal Permit for one 8-inch and one 14-inch Chinaberry, two 13-inch and one 21-inch Live Oak, one 20-inch cottonwood, and one 8-inch Camphor",TREEMAINTENANCE,2025-03-05 09:23 AM,,1097.25,1097.25,"(Copied from Service Request 219664): ""These requirements come from the IDM. Planning likely did issue comments on their plan, but we didn't specifically ask them to send us Planning's comments. I don't see how we can justify eliminating the safety b","2, ZONE",0,219664,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7
392733,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2025-03-05 09:37 AM,2025-03-06 09:37 AM,,2025-03-11 08:29 AM,03,533A,"6215 Main St,  Houston,  Texas,  77030 (Hermann Park - Lot S)","Pickup large oak tree limb down blocking the entry lane @ 6215 Main St in Lot S behind the church. Contact Ronald Sesar (HPARD dispatch) at (979)418-1057, high priority ",TREEMAINTENANCE,2025-03-05 09:37 AM,,0,0,"(Copied from Service Request 219719): ""Tree limb down blocking the entry lane @ 6215 Main St in Lot S behind the church. Contact Ronald Sesar (HPARD dispatch) at (979)418-1057""","7, ZONE",0,219719,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
392734,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-05 09:40 AM,2026-03-05 09:40 AM,,2025-03-05 12:00 PM,H,493G,"1508 Alamo St,  Houston,  Texas,  77007 (Self Storage)","3 Southern Red Oak - 4"" caliper 
11 Cedar Elm - 1 1/2"" caliper ",TREEPLANTING,2025-03-05 09:40 AM,,0,0,"(Copied from Service Request 219664): ""These requirements come from the IDM. Planning likely did issue comments on their plan, but we didn't specifically ask them to send us Planning's comments. I don't see how we can justify eliminating the safety b","2, ZONE",0,219664,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7
392735,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-05 10:04 AM,2026-03-05 10:04 AM,,2025-03-05 12:00 PM,D,493Z,"3428 Simmons St,  Houston,  Texas,  77004","1 Lie Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-05 10:04 AM,,0,0,"(Copied from Service Request 219713): ""Site conditions are accurately reflected on site plan 
On site there are not protected trees""","6, ZONE",0,219713,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392736,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2025-03-05 10:04 AM,2025-03-15 10:04 AM,,2025-04-14 01:10 PM,05,530R,"6222 Shadow Crest St,  Houston,  Texas,  77074","Pickup one debris pile, a stump from fallen tree",TREEMAINTENANCE,2025-03-05 10:04 AM,,0,0,"(Copied from Service Request 219695): ""Per citizen, tree has fallen on the right of way, tree is now blocking the street.""","7, ZONE",0,219695,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392737,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 10:36 AM,2025-04-04 10:36 AM,2025-04-09 12:00 PM,2025-07-03 12:00 PM,C,492H,"4702 Eigel St,  Houston,  Texas,  77007","Remove and stump grind dead 15"" loblolly pine at address ",TREEMAINTENANCE,2025-03-05 10:36 AM,FY26 - Prime Trees,231,231,Invoice #185189.,"2, ZONE",0,219715,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392738,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2025-03-05 10:44 AM,2025-03-06 10:44 AM,,2025-03-11 01:09 PM,09,491S,"6248 Locke Ln,  Houston,  Texas,  77057",Pickup one broken limb blocking half of the street lower priority ,TREEMAINTENANCE,2025-03-05 10:44 AM,,0,0,"(Copied from Service Request 219725): ""Customer is asking who the tree branch belonging to""","2, ZONE",0,219725,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392739,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-05 12:18 PM,2025-03-06 12:18 PM,,2025-03-07 08:18 AM,02,493A,"627 Heights Blvd,  Houston,  Texas,  77007",Remove large broken and hanging limbs from live oak infront of address high priority ,TREEMAINTENANCE,2025-03-05 12:18 PM,,89.25,89.25,"(Copied from Service Request 219732): ""26"" live oak has large hanging limbs and deadwood needs to be trimmed for driveway clearance ""","3, ZONE",0,219732,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392740,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-05 12:22 PM,2025-04-04 12:22 PM,2025-04-09 12:00 PM,2025-04-17 12:00 PM,C,493A,"627 Heights Blvd,  Houston,  Texas,  77007",Trim 2 live oaks one at address and one on left side of driveway for driveway clearance ,TREEMAINTENANCE,2025-03-05 12:22 PM,FY25 - Prime Trees,178.5,178.5,Invoice #180880.,"3, ZONE",0,219732,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392750,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-06 06:56 AM,2026-03-06 06:56 AM,,2025-03-06 12:00 PM,G,489B,"854 Wycliffe Dr,  Houston,  Texas,  77079","1 Eastern Redbud - 30 gallon
1 Magnolia - 30 gallon",TREEPLANTING,2025-03-06 06:56 AM,,0,0,"(Copied from Service Request 219693): ""Customer replied, ""Please find the attached revised landscape plan. We would like to plant an Eastern Redbud in lieu of a Crape Myrtle.""

See email attached.""","2, ZONE",0,219693,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392751,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-06 07:11 AM,2026-03-06 07:11 AM,,2025-03-06 12:00 PM,H,493D,"2307 Hardy St,  Houston,  Texas,  77026","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-06 07:11 AM,,0,0,"(Copied from Service Request 219699): ""No trees on ROW and no protected trees on frontsetback. Pecan to remain is a 14"" TTF pecan. Plan meets planting requirements ""","4, ZONE",0,219699,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392752,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-06 07:32 AM,2025-04-05 07:32 AM,2025-04-09 12:00 PM,2025-04-11 12:00 PM,C,531U,"4946 Wigton Dr,  Houston,  Texas,  77096"," Prune two large branches, live oak tree; for 8'  clearance over sidewalk and 14' over driveway , in front of the indicated address                ",TREEMAINTENANCE,2025-03-06 07:32 AM,FY25 - Prime Trees,84,84,Invoice #180106.,"7, ZONE",0,219738,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392753,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-06 08:49 AM,2025-03-07 08:49 AM,,2025-03-07 02:48 PM,05,494N,"2907 Sherman St,  Houston,  Texas,  77003","Remove one 24"" multistem tallow with hollow and some separation of main stem lower priority ",TREEMAINTENANCE,2025-03-06 08:49 AM,,246.75,246.75,"(Copied from Service Request 219749): ""Tree near the curb dying""","5, ZONE",0,219749,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392754,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CREW,"UF, CONTRACTOR",2025-03-06 09:29 AM,2025-04-05 09:29 AM,2025-04-09 12:00 PM,,E,576F,"2507 Avenell Rd,  Houston,  Texas,  77034","Remove and stump grind 24"" Chinese tallow infront of address ",TREEMAINTENANCE,2025-03-06 09:29 AM,FY26 - Prime Trees,336,336,Prime Daily Route on 04/11/2025.,"5, ZONE",0,219721,,Tree Removal,Tree Removal Inspection,3
392762,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-06 11:39 AM,2025-03-07 11:39 AM,,2025-03-06 02:56 PM,01,575M,"9700 Clearwood Dr,  Houston,  Texas,  77075",Remove a fallen tree in esplanade (Median). High priority.,TREEMAINTENANCE,2025-03-06 11:39 AM,,246.75,246.75,"(Copied from Service Request 219771): ""Fallen tree in esplanade - see photo attached. Please confirm if the tree has already been marked by Urban Forestry. Take a photo of any marking you see. Notify Melissa afterwards.""","6, ZONE",0,219771,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1
392764,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-06 12:49 PM,2025-03-07 12:49 PM,,2025-03-07 07:52 AM,01,452Z,"1000 W 12Th St,  Houston,  Texas,  77008 (Love Park - Community Center)","Prune broken and hanging limb from 29"" live oak next to sidewalk,parking lot and walking path inside park, high priority ",TREEMAINTENANCE,2025-03-06 12:49 PM,,94.5,94.5,"(Copied from Service Request 219747): ""Voice-mail was full ""","3, ZONE",0,219747,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392765,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2025-03-06 01:14 PM,2025-03-16 01:14 PM,,2025-03-10 10:23 AM,04,495V,"423 Clearwater St, Houston, Texas, 77029","Trim 16"" wateroak to the right of address for broken and hanging limbs ",TREEMAINTENANCE,2025-03-06 01:14 PM,Derecho Storm - 5/16/24,84,84,"(Copied from Service Request 207483): ""Upon inspection tree appears to be on ROW, will create work order for tree trimming. Did not observe any other trees with markings. Informed customer that we will trim the hanging and dead branches from the oak","5, ZONE",0,207483,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392766,REMOVAL BY IN-HOUSE,2,INPROG,"UF, IN-HOUSE",2025-03-06 01:24 PM,2025-03-16 01:24 PM,,,I,575M,"9700 Clearwood Dr, Houston, Texas, 77075","Remove dead cedar elm tree, on the esplanade at indicated address ",TREEMAINTENANCE,2025-03-06 01:24 PM,,0,0,,"6, ZONE",0,,,,,
392768,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2025-03-06 02:35 PM,2025-04-05 02:35 PM,,2025-03-06 12:00 PM,C,492Y,"2205 North Blvd,  Houston,  Texas,  77098",Removal Permit for one 14-inch Live Oak.,TREEMAINTENANCE,2025-03-06 02:35 PM,,141.75,141.75,"(Copied from Service Request 217745): ""Invoice #217745 has been paid.

See email attached.""","7, ZONE",0,217745,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0
392770,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2025-03-06 03:24 PM,2025-04-05 03:24 PM,2025-04-18 12:00 PM,,D,574A,"5734 Reed Rd,  Houston,  Texas,  77033","Remove and stump grind dead loblolly pine tree,  at indicated  address ",TREEMAINTENANCE,2025-03-06 03:24 PM,FY26 - Prime Trees,231,231,"(Copied from Service Request 219736): ""Tree removal blocking sidewalk located at 5734 Reed Rd.""","6, ZONE",0,219736,,Tree Trim,Tree Trim Inspection,3
392777,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 07:39 AM,2026-03-07 07:39 AM,,2025-03-07 12:00 PM,D,493U,St Emanuel St & McIlhenny St (CSJ 0027-13-200)[NHHIP3B],"51 Live Oak - 200 gallon 
35 Live Oak - 65 gallon 
118 American Sycamore - 65 gallon 
100 Bald cypress - 65 gallon 
489 American Holly - 30 gallon",TREEPLANTING,2025-03-07 07:39 AM,,0,0,"(Copied from Service Request 196464): ""Customer replied, ""TxDOT is requesting the tree planting permit as soon as you are able to issue.""

See email attached.""","6, ZONE",0,196464,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8
392778,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2025-03-07 07:45 AM,2025-04-06 07:45 AM,,2025-03-07 12:00 PM,C,493P,"1613 Cleveland St,  Houston,  Texas,  77019",Removal Permit for one 15-inch Hackberry,TREEMAINTENANCE,2025-03-07 07:45 AM,,231,231,"(Copied from Service Request 219636): ""Customer replied, ""Live Oak.""

See email attached.""","2, ZONE",0,219636,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392779,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-07 07:48 AM,2025-04-06 07:48 AM,2025-04-09 12:00 PM,2025-04-14 12:00 PM,H,493F,"1610 Colorado St,  Houston,  Texas,  77007","Prune three live oak trees for 8' roof clearance,  at indicated address ",TREEMAINTENANCE,2025-03-07 07:48 AM,FY25 - Prime Trees,252,252,Invoice #180572.,"2, ZONE",0,219785,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392780,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 07:51 AM,2026-03-07 07:51 AM,,2025-03-07 12:00 PM,C,493P,"1613 Cleveland St,  Houston,  Texas,  77019","1 Live Oak - 1 1/2"" caliper",TREEPLANTING,2025-03-07 07:51 AM,,0,0,"(Copied from Service Request 219636): ""Customer replied, ""Live Oak.""

See email attached.""","2, ZONE",0,219636,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392781,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 07:54 AM,2026-03-07 07:54 AM,,2025-03-07 12:00 PM,C,493P,"1605 Cleveland St,  Houston,  Texas,  77019","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-07 07:54 AM,,0,0,"(Copied from Service Request 219636): ""Customer replied, ""Live Oak.""

See email attached.""","2, ZONE",0,219636,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392782,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2025-03-07 08:25 AM,2025-03-17 08:25 AM,,2025-06-23 12:49 PM,07,493L,"700 Walker St,  Houston,  Texas,  77002"," Prune a small live oak tree for broken and hanging limbs,  at indicated address.  ",TREEMAINTENANCE,2025-03-07 08:25 AM,,61.95,61.95,"(Copied from Service Request 219779): ""On the 700 Block of Walker St, there is a broken tree limb from the most recent high winds on Tuesday.""","1, ZONE",0,219779,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392783,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 08:37 AM,2026-03-07 08:37 AM,,2025-03-07 12:00 PM,C,493S,"3600 Yoakum Blvd,  Houston,  Texas,  77006 (Annunciation Orthodox School)","3 Loblolly Pine - 4"" caliper 
2 Loblolly Pine - 6"" caliper 
3 Bald Cypress - 6"" caliper 
13 Yaupon Holly - 65 gallon
2 Live Oak - 200 gallon",TREEPLANTING,2025-03-07 08:37 AM,,0,0,"(Copied from Service Request 217876): ""Customer replied, ""See attached.""

See email attached.""","2, ZONE",0,217876,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7
392788,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-07 10:25 AM,2025-03-08 10:25 AM,,2025-03-10 08:53 AM,01,452Z,"1232 Nicholson St,  Houston,  Texas,  77008","Prune broken and hanging limbs over busy walking trail across from the address from 36"" pecan high priority ",TREEMAINTENANCE,2025-03-07 10:25 AM,,115.5,115.5,"(Copied from Service Request 219802): ""Tree removal straight across the street from this addres - citizen states that it is dangerous""","3, ZONE",0,219802,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392791,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2025-03-07 10:45 AM,2025-03-17 10:45 AM,,2025-04-16 10:33 AM,05,494T,"4626 Walker St,  Houston,  Texas,  77023", Pickup debris (pieces of branches) in front of the indicated ,TREEMAINTENANCE,2025-03-07 10:45 AM,,0,0,"(Copied from Service Request 219776): ""Someone picked from road""","5, ZONE",0,219776,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392792,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-07 10:49 AM,2025-04-06 10:49 AM,2025-04-09 12:00 PM,2025-05-19 12:00 PM,I,494T,"4626 Walker St,  Houston,  Texas,  77023","  Prune Camphor tree for broken limbs and deadwood,  in front of the indicated address.     ",TREEMAINTENANCE,2025-03-07 10:49 AM,FY25 - Prime Trees,89.25,89.25,Invoice #182164.,"5, ZONE",0,219776,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0
392796,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2025-03-07 11:16 AM,2025-03-17 11:16 AM,,2025-05-02 12:36 PM,04,494G,"1217 Lockwood Dr,  Houston,  Texas,  77020"," Remove mulberry tree for clear stop sign obstruction, located on NE corner at 1300 LOCKWOOD DR on 5500 SAN JOSE ST for West bound traffic. ",TREEMAINTENANCE,2025-03-07 11:16 AM,,0,0,"(Copied from Service Request 219774): ""Cut/trim the tree limbs blocking the stop sign at the NE corner at 1300 LOCKWOOD DR on 5500 SAN JOSE ST for West bound traffic. See photo attached.""","5, ZONE",0,219774,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
392797,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 11:57 AM,2026-03-07 11:57 AM,,2025-03-07 12:00 PM,G,491N,"6150 Bordley Dr,  Houston,  Texas,  77057","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-07 11:57 AM,,0,0,"(Copied from Service Request 219522): ""Customer replied, ""Please find attached the updated site plan with the information you requested.
Let me know if you need anything else.""

See email attached.""","2, ZONE",0,219522,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392798,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2025-03-07 12:04 PM,2026-03-07 12:04 PM,,2025-03-07 12:00 PM,G,491N,"6243 Briar Rose Dr,  Houston,  Texas,  77057","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2025-03-07 12:04 PM,,0,0,"(Copied from Service Request 219523): ""Customer replied, ""Please find attached the updated site plan with the information you requested.
Let me know if you need anything else.""

See email attached.""","2, ZONE",0,219523,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6
392799,TRIM BY IN-HOUSE,2,INPROG,"UF, IN-HOUSE",2025-03-07 12:49 PM,2025-03-17 12:49 PM,,,D,574J,"5174 Dumore Dr,  Houston,  Texas,  77048"," Prune five oak trees ( one of them ison privateproperty),  for sidewalk clearance and remove obstruction on sidewalk, at 5174 Dumore at the corner with Glenhurst.",TREEMAINTENANCE,2025-03-07 12:49 PM,,331.8,331.8,"(Copied from Service Request 219755): ""Trees are blocking the sidewalk 5174 Dumore at the corner Dumore and Glenhurst near 1100 block""","6, ZONE",0,219755,,Tree Trim,Tree Trim Inspection,3
392801,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,INPROG,"UF, CONTRACTOR",2025-03-07 01:05 PM,2025-04-06 01:05 PM,,,D,574E,"10960 Martin Luther King Blvd, Houston, Texas, 77048","Remove and stump grind dead water oak tree,  in front of the indicated address ",TREEMAINTENANCE,2025-03-07 01:05 PM,FY26 - Prime Trees,378,378,,"6, ZONE",0,,,,,
392802,TRIM BY CONTRACTOR,3,INPROG,"UF, CONTRACTOR",2025-03-07 01:14 PM,2025-04-06 01:14 PM,,,D,574E,"5430 Greylog Dr, Houston, Texas, 77048","Prune two Live oak trees,  for street and sidewalk clearance,  across of the indicated address ",TREEMAINTENANCE,2025-03-07 01:14 PM,FY26 - Prime Trees,168,168,,"6, ZONE",0,,,,,
392803,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,INPROG,"UF, CONTRACTOR",2025-03-07 01:27 PM,2025-04-06 01:27 PM,,,D,574E,"5243 Greylog Dr, Houston, Texas, 77048","Remove and stump grind two dead red maple trees, in front of the indicated address ",TREEMAINTENANCE,2025-03-07 01:27 PM,FY26 - Prime Trees,283.5,283.5,,"6, ZONE",0,,,,,
392804,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2025-03-07 01:40 PM,2025-03-08 01:40 PM,,2025-03-11 10:34 AM,07,574E,"5443 Grace Point Ln, Houston, Texas, 77048","Remove large splitting Hackberry tree ( tree is on private property) branche, hanging over sidewalk,  in front of the indicated address,  low priority ",TREEMAINTENANCE,2025-03-07 01:40 PM,,84,84,,"6, ZONE",0,,00 - Work completed by in-house or contractor.,,,
392805,TRIM BY CONTRACTOR,3,INPROG,"UF, CONTRACTOR",2025-03-07 01:45 PM,2025-04-06 01:45 PM,,,D,574E,"5443 Grace Point Ln, Houston, Texas, 77048","Prune Chinese elm , for deadwood and sidewalk clearance,  in front of the indicated address ",TREEMAINTENANCE,2025-03-07 01:45 PM,FY26 - Prime Trees,73.5,73.5,,"6, ZONE",0,,,,,
392817,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2025-03-08 11:41 AM,2025-03-18 11:41 AM,,2025-04-26 10:20 AM,06,336D,"Kings Creek Dr & Kingwood Dr, Kingwood, Texas, 77339","Remove 4"" redbay on south edge of Kingwood dr. East of intersection ",TREEMAINTENANCE,2025-03-08 11:41 AM,,0,0,,"4, ZONE",0,,00 - Work completed by in-house or contractor.,,,
392818,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2025-03-10 07:35 AM,2025-04-09 07:35 AM,2025-04-09 12:00 PM,2025-08-01 12:00 PM,C,532D,"1820 Dunstan Rd,  Houston,  Texas,  77005"," Prune water oak tree for broken and hanging, and stree and sidewalk clearance, in front of the indicated address.          ",TREEMAINTENANCE,2025-03-10 07:35 AM,FY26 - Prime Trees,89.25,89.25,Invoice #186614.,"7, ZONE",0,219829,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0
