WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
363905,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 06:39 AM,2022-06-02 06:39 AM,2022-08-05 12:00 PM,2022-08-31 12:00 PM,D,573V,13531 NEON ST,Trim tree 14ft over street and prune deadwood.,TREEMAINTENANCE,2022-05-03 06:39 AM,FY23 - Tree Maintenance,89,89,Invoice #131757,"6, ZONE",0,186852,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363906,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2022-05-03 06:50 AM,2022-06-02 06:50 AM,,2022-05-04 09:18 PM,D,533Y,3502 BELLFORT ST (SUNNYSIDE PARK),Trim all trees around the parking lot lights from the parking lots on Bellfort and Comal at Sunnyside Park.,TREEMAINTENANCE,2022-05-03 06:50 AM,,73,73,"From Request 186908:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-04-28T07:52:09.075-05:00 Dynamic365 Case Id : 2200430302
  Comments: Entered C","6, ZONE",0,186908,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363907,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 06:58 AM,2022-06-02 06:58 AM,2022-08-05 12:00 PM,2023-01-31 12:00 PM,D,534N,6335 BEEKMAN RD,Remove tree in front of property.,TREEMAINTENANCE,2022-05-03 06:58 AM,FY23 - Tree Maintenance,472,472,INV 135853,"6, ZONE",0,186892,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
363908,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 07:05 AM,2022-06-02 07:05 AM,2022-08-05 12:00 PM,2022-10-12 12:00 PM,I,535A,"S 75TH ST & TIPPS ST, HOUSTON, TEXAS, 77023",Remove and grind stumps of 3 Oaks by walking trail in Mason Park.,TREEMAINTENANCE,2022-05-03 07:05 AM,FY23 - Tree Maintenance,1008,1008,Invoice#133224,"5, ZONE",0,186943,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
363909,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 07:09 AM,2022-06-02 07:09 AM,2022-08-05 12:00 PM,2022-08-16 12:00 PM,I,534D,1810 ESPERANZA ST,Trim tree in front of house 14ft above street.,TREEMAINTENANCE,2022-05-03 07:09 AM,FY23 - Tree Maintenance,89,89,Invoice #131309.,"5, ZONE",0,186784,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363910,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2022-05-03 01:34 PM,2023-05-03 01:34 PM,,2022-05-03 12:00 PM,C,452V,W 25TH ST & N SHEPHERD DR,"1 Sugar Maple 
6 White Ash 
4 Cedar Elm ",TREEPLANTING,2022-05-03 01:34 PM,,0,0,"From Request 186998:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","3, ZONE",0,186998,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,7
363911,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2022-05-03 03:09 PM,2023-05-03 03:09 PM,,2022-05-03 12:00 PM,D,533R,6928 PARIS ST,2 approved species,TREEPLANTING,2022-05-03 03:09 PM,,0,0,"From Request 186881:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Units A & B.","6, ZONE",0,186881,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,6
363912,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 03:38 PM,2022-06-02 03:38 PM,2022-08-05 12:00 PM,2022-09-20 12:00 PM,C,492H,3800 CENTER ST,Prune 3 private oaks for 14' over the street clearance.,TREEMAINTENANCE,2022-05-03 03:38 PM,FY23 - Tree Maintenance,220,220,Invoice #132625,"2, ZONE",0,186993,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363913,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 03:53 PM,2022-06-02 03:53 PM,2022-08-05 12:00 PM,2022-10-14 12:00 PM,C,492L,410 MALONE ST,"Prune 16"" live oak for stop sign obstruction",TREEMAINTENANCE,2022-05-03 03:53 PM,FY23 - Tree Maintenance,84,84,Invoice#133224,"2, ZONE",0,186959,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
363914,EMERGENCY REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2022-05-03 04:38 PM,2022-05-13 04:38 PM,,2022-05-04 09:14 PM,I,456Y,239 PECAN GROVE ST,"Remove down tree on private fence behind property.
Low Priority.",TREEMAINTENANCE,2022-05-03 04:38 PM,,157,157,"From Request 187002:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-05-02T11:58:38.083-05:00 Dynamic365 Case Id : 2200434124
  Comments: Ent","4, ZONE",0,187002,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
363915,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 04:56 PM,2022-05-04 04:56 PM,2022-05-12 12:00 PM,2022-11-15 12:00 PM,H,494D,120 LATHROP ST,"Remove Sycamore tree in front of house.
Low Priority.",TREEMAINTENANCE,2022-05-03 04:56 PM,FY23 - Tree Maintenance,262,262,Invoice# 134254,"4, ZONE",0,186968,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
363916,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 05:07 PM,2022-06-02 05:07 PM,2022-08-05 12:00 PM,2022-09-13 12:00 PM,H,494T,5000 HARRISBURG BLVD (EASTWOOD PARK),Trim trees blocking streetlight around the parking lot in the park.,TREEMAINTENANCE,2022-05-03 05:07 PM,FY23 - Tree Maintenance,194,194,Invoice #132257,"5, ZONE",0,186965,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363917,STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-12 12:00 PM,2023-05-03 05:17 PM,2022-05-12 12:00 PM,2022-08-18 12:00 PM,H,493B,1014 HIGHLAND ST,Grind stump in front of property.,TREEMAINTENANCE,2022-05-03 05:17 PM,,147,147,"Per contractor, work has already been completed. See email and photo attached.","3, ZONE",0,"183035,186816",07 - Canceled. Work already completed.,Tree Removal,Tree Removal Inspection,1
363918,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2022-05-03 05:31 PM,2022-05-04 05:31 PM,,2022-05-04 09:16 PM,C,493A,1021 HARVARD ST,"Trim broken and hanging branches from Water Oak across street from address.
High priority.",TREEMAINTENANCE,2022-05-03 05:31 PM,,105,105,"From Request 186967:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-04-29T15:05:01.760-05:00 Dynamic365 Case Id : 2200432342
  Comments: Directly","3, ZONE",0,186967,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
363919,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 05:34 PM,2022-06-02 05:34 PM,2022-08-05 12:00 PM,2022-12-19 12:00 PM,C,493A,1021 HARVARD ST,Remove and grind stump of Water Oak across street from address.,TREEMAINTENANCE,2022-05-03 05:34 PM,FY23 - Tree Maintenance,582,582,Invoice#134855,"3, ZONE",0,186815,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363920,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 05:38 PM,2022-06-02 05:38 PM,2022-08-05 12:00 PM,2022-10-06 12:00 PM,C,493A,720 HEIGHTS BLVD,Remove and grind stump of Crape Myrtle by sidewalk in front of address. ,TREEMAINTENANCE,2022-05-03 05:38 PM,FY23 - Tree Maintenance,141,141,Invoice# 133079,"3, ZONE",0,186915,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363921,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2022-05-03 05:39 PM,2022-05-13 05:39 PM,,2022-05-04 09:17 PM,C,493A,720 HEIGHTS BLVD,Pick up debris in the esplanade in front of address.,TREEMAINTENANCE,2022-05-03 05:39 PM,,0,0,"From Request 186915:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-04-28T10:47:46.248-05:00 Dynamic365 Case Id : 2200430564
  Comments: Ent","3, ZONE",0,186915,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363922,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-03 05:43 PM,2022-06-02 05:43 PM,2022-08-05 12:00 PM,2022-10-01 12:00 PM,C,492B,"2727 W 11TH ST, HOUSTON, TEXAS, 77008",Trim trees by sidewalk on W 11th St across from address 14ft above street.,TREEMAINTENANCE,2022-05-03 05:43 PM,FY23 - Tree Maintenance,189,189,Invoice# 132848,"3, ZONE",0,186782,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363923,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2022-05-04 06:40 AM,2023-05-04 06:40 AM,,2022-05-04 12:00 PM,A,452N,2819 W T C JESTER BLVD,"6 Live Oaks 
4 Water Oaks 
3 Crape Myrtles",TREEPLANTING,2022-05-04 06:40 AM,,0,0,"From Request 186921:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","3, ZONE",0,186921,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,7
363924,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 03:47 PM,2022-06-03 03:47 PM,2022-08-05 12:00 PM,2022-10-03 12:00 PM,D,533M,6110 CULLEN BLVD,Trim 8 Oaks in the esplanade on Cullen Blvd to remove low-hanging limbs blocking left-turning traffic between Keystone and Perry St.,TREEMAINTENANCE,2022-05-04 03:47 PM,FY23 - Tree Maintenance,588,588,Invoice# 132848,"6, ZONE",0,186929,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363925,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 03:55 PM,2022-06-03 03:55 PM,2022-08-05 12:00 PM,2022-08-30 12:00 PM,H,454N,2304 LINDER ST,Trim tree to clear street light.,TREEMAINTENANCE,2022-05-04 03:55 PM,FY23 - Tree Maintenance,73,73,Invoice #131636.,"4, ZONE",0,186930,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363926,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:06 PM,2022-06-03 04:06 PM,2022-08-05 12:00 PM,2022-11-17 12:00 PM,C,452Z,"W 11TH ST & TULANE ST, HOUSTON, TEXAS, 77008",Remove shrub by sidewalk obstructing traffic view on W 11th & Tulane St.,TREEMAINTENANCE,2022-05-04 04:06 PM,FY23 - Tree Maintenance,141,141,Invoice#134254,"3, ZONE",0,187030,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363927,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:12 PM,2022-06-03 04:12 PM,2022-08-05 12:00 PM,2022-10-01 12:00 PM,C,452Z,W 11TH & TULANE ST,Trim Oak by sidewalk obstructing traffic view on W 11th & Tulane St 14ft above street and 8ft over sidewalk.,TREEMAINTENANCE,2022-05-04 04:12 PM,FY23 - Tree Maintenance,73,73,Invoice# 132848,"3, ZONE",0,187030,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363928,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2022-05-04 04:16 PM,2022-05-05 04:16 PM,,2022-05-05 08:08 PM,C,493P,10 OAK CT,pickup 1 broken limb next to street on McGowan next to intersection of Albany. higher priority,TREEMAINTENANCE,2022-05-04 04:16 PM,,0,0,"From Request 187001:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-05-02T11:26:01.309-05:00 Dynamic365 Case Id : 2200434031
  Comments: Ent","2, ZONE",0,187001,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
363929,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:19 PM,2022-06-03 04:19 PM,2022-08-05 12:00 PM,2022-10-14 12:00 PM,G,492Q,2121 KIRBY DR,Prune 3 live oaks for 14' over the street clearance,TREEMAINTENANCE,2022-05-04 04:19 PM,FY23 - Tree Maintenance,246,246,Invoice#133224,"2, ZONE",0,187038,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1
363930,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:27 PM,2022-06-03 04:27 PM,2022-08-05 12:00 PM,2022-09-29 12:00 PM,K,570D,6014 DUXBURY DR,Prune 2 ash trees for 14' over the street clearance,TREEMAINTENANCE,2022-05-04 04:27 PM,FY23 - Tree Maintenance,105,105,Invoice# 132848,"7, ZONE",0,186751,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363931,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:32 PM,2022-06-03 04:32 PM,2022-08-05 12:00 PM,2023-01-20 12:00 PM,H,453N,708 E 29TH ST,Remove Elm tree in the middle of alley. Access alley from Cornell St and give customer 24hr notice on 7138851408.,TREEMAINTENANCE,2022-05-04 04:32 PM,FY23 - Tree Maintenance,141,141,Removal and Sg was already done. Cancel WO.,"3, ZONE",0,186950,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3
363932,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:39 PM,2022-06-03 04:39 PM,2022-08-05 12:00 PM,2022-09-07 12:00 PM,H,453N,902 E 40TH ST,Trim tree to clear stop sign.,TREEMAINTENANCE,2022-05-04 04:39 PM,FY23 - Tree Maintenance,73,73,Invoice #132067,"3, ZONE",0,187042,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363933,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:46 PM,2022-06-03 04:46 PM,2022-08-05 12:00 PM,2022-09-23 12:00 PM,F,569B,10922 VANDERFORD DR,"Prune 32"" ash for 14' over the street/driveway clearance and streetlight clearance",TREEMAINTENANCE,2022-05-04 04:46 PM,FY23 - Tree Maintenance,105,105,Invoice #132625,"2, ZONE",0,186647,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363934,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:46 PM,2022-06-03 04:46 PM,2022-08-05 12:00 PM,2022-09-07 12:00 PM,H,453J,4303 HEITE ST,Trim Oak in front of property 14ft above street and 8ft over sidewalk.,TREEMAINTENANCE,2022-05-04 04:46 PM,FY23 - Tree Maintenance,131,131,Invoice #132067,"3, ZONE",0,186949,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363935,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2022-05-04 04:51 PM,2022-05-05 04:51 PM,,2022-05-05 08:07 PM,K,570G,7959 DEER MEADOW DR,"Prune 1 broken and hanging branch above sidewalk from 27"" ash high priority.",TREEMAINTENANCE,2022-05-04 04:51 PM,,94,94,"From Request 186702:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-04-18T17:41:22.711-05:00 Dynamic365 Case Id : 2200419823
  Comments: The","7, ZONE",0,186702,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363936,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:52 PM,2022-06-03 04:52 PM,2022-08-05 12:00 PM,2022-10-25 12:00 PM,K,570G,7959 DEER MEADOW DR,"remove and stump grind onw 27"" ash with large amount of rot at base of tree.",TREEMAINTENANCE,2022-05-04 04:52 PM,FY23 - Tree Maintenance,378,378,Invoice#133711,"7, ZONE",0,186702,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363937,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 04:56 PM,2022-06-03 04:56 PM,2022-08-05 12:00 PM,2022-09-09 12:00 PM,C,452Q,801 SARA ROSE ST,Trim Pine tree by the ditch 14ft above street and clear speed limit sign.,TREEMAINTENANCE,2022-05-04 04:56 PM,FY23 - Tree Maintenance,89,89,Invoice #132067,"3, ZONE",0,186924,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363938,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-04 05:23 PM,2022-06-03 05:23 PM,2022-08-05 12:00 PM,2022-10-12 12:00 PM,A,450P,9622 VILVEN LN,Trim 3 private Oaks on street 14ft above street.,TREEMAINTENANCE,2022-05-04 05:23 PM,FY23 - Tree Maintenance,393,393,Invoice#133224,"3, ZONE",0,186846,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3
363939,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 03:06 PM,2022-06-04 03:06 PM,2022-05-17 12:00 PM,2025-03-08 11:19 AM,A,411P,7618 GREEN LAWN DR,remove and stump grind 2 trees at side and back of the property,TREEMAINTENANCE,2022-05-05 03:06 PM,,157.5,157.5,Canceling work order. Trees have already been removed.,"3, ZONE",0,187033,07 - Canceled. Work already completed upon arrival.,Tree Protection Rev,Tree Protection Review Inspection,0
363940,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2022-05-05 03:09 PM,2022-05-15 03:09 PM,,2022-05-10 12:00 PM,A,411P,7618 GREEN LAWN DR,remove 3 hackberry at back of the property,TREEMAINTENANCE,2022-05-05 03:09 PM,,0,0,"From Request 187033:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: 5 trees growing in fence from COH property will create w.o to remove, so caller can replace fence. he wants us to get rid of al","3, ZONE",0,187033,00 - Work completed.,Tree Protection Rev,Tree Protection Review Inspection,0
363942,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2022-05-05 04:54 PM,2022-05-06 04:54 PM,,2022-05-06 08:17 PM,H,453P,"3209 ROGERS ST, HOUSTON, TEXAS, 77022","Pickup big fallen branch blocking Rogers St.
High Priority. ",TREEMAINTENANCE,2022-05-05 04:54 PM,,0,0,"From Request 187083:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-05-05T10:05:24.704-05:00 Dynamic365 Case Id : 2200438097
  Comments: Tre","3, ZONE",0,187083,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
363943,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2022-05-05 04:57 PM,2022-06-04 04:57 PM,2022-08-05 12:00 PM,,H,453P,"3218 Rogers St, Houston, Texas, 77022","RE-INSPECTED NEEDED - Remove and grind stump of 40"" Cottonwood.",TREEMAINTENANCE,2022-05-05 04:57 PM,FY26 - Prime Trees,845.25,845.25,"Tree removed but all debris still remains. 

Melissa notified","3, ZONE",0,187083,,Tree Removal,Tree Removal Inspection,1
363944,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2022-05-05 05:01 PM,2022-05-15 05:01 PM,,2022-05-12 05:53 PM,E,618Q,"BAY AREA BLVD & UNIVERSITY GREEN BLVD, HOUSTON, TEXAS, 77058",Pickup debris in the esplanade.,TREEMAINTENANCE,2022-05-05 05:01 PM,,0,0,"From Request 187023:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-05-02T19:10:49.781-05:00 Dynamic365 Case Id : 2200435034
  Comments: Tree on B","5, ZONE",0,187023,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363945,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:04 PM,2022-06-04 05:04 PM,2022-08-05 12:00 PM,2022-10-01 12:00 PM,E,618Q,"BAY AREA BLVD & UNIVERSITY GREEN BLVD, HOUSTON, TEXAS, 77058",Remove and grind stump of tree in the esplanade on Bay Area Blvd.,TREEMAINTENANCE,2022-05-05 05:04 PM,FY23 - Tree Maintenance,231,231,Invoice# 132848,"5, ZONE",0,187023,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363946,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:09 PM,2022-06-04 05:09 PM,2022-08-05 12:00 PM,2022-09-30 12:00 PM,E,618K,"863 SEACLIFF DR, HOUSTON, TEXAS, 77062",Trim Ash tree 14ft above street and 8ft over sidewalk.,TREEMAINTENANCE,2022-05-05 05:09 PM,FY23 - Tree Maintenance,94,94,Invoice# 132848,"5, ZONE",0,186979,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363947,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2022-05-05 05:15 PM,2022-05-15 05:15 PM,,2022-05-09 04:55 AM,E,618K,"863 SEACLIFF DR, HOUSTON, TEXAS, 77062","Trim limbs blocking street signs on south side of Sea Liner, from Ramada to Reseda.",TREEMAINTENANCE,2022-05-05 05:15 PM,,371,371,"From Request 186979:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-05-01T13:56:01.837-05:00 Dynamic365 Case Id : 2200433357
  Comments: Entered C","5, ZONE",0,186979,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363948,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:25 PM,2022-06-04 05:25 PM,2022-08-05 12:00 PM,2022-10-03 12:00 PM,E,576R,10127 E PALM LAKE DR,Trim 5 Oaks by sidewalk 14ft above street and 8ft over sidewalk.,TREEMAINTENANCE,2022-05-05 05:25 PM,FY23 - Tree Maintenance,420,420,Invoice#132848,"5, ZONE",0,186962,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363949,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:36 PM,2022-06-04 05:36 PM,2022-08-05 12:00 PM,2022-10-03 12:00 PM,D,575U,10419 BENTONDALE LN,Remove tree by sidewalk damaging waterline.,TREEMAINTENANCE,2022-05-05 05:36 PM,FY23 - Tree Maintenance,231,231,Revised WO to removal only. Stump cannot be grinded due to water meter being near and 2 metal stakes.,"6, ZONE",0,187000,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363950,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2022-05-05 05:39 PM,2022-06-04 05:39 PM,2022-08-05 12:00 PM,2022-08-26 03:00 PM,03,576N,10134 ALMEDA GENOA RD,"Remove down Live Oak in the esplanade, in front of Waffle house.",TREEMAINTENANCE,2022-05-05 05:39 PM,,89,89,"Per Nimesh, revised to ""emergency removal"" for IN-HOUSE.","6, ZONE",0,187039,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
363951,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:44 PM,2022-06-04 05:44 PM,2022-08-05 12:00 PM,2022-08-12 12:00 PM,E,576F,10438 HINDS ST,"Trim trees along Frey Rd 14ft above street, between Hinds St & Hartsock St.",TREEMAINTENANCE,2022-05-05 05:44 PM,FY23 - Tree Maintenance,2320,2320,Invoice #131170.,"5, ZONE",0,187058,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363952,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:48 PM,2022-06-04 05:48 PM,2022-08-05 12:00 PM,2022-10-18 12:00 PM,E,536T,2209 LINDEN CREEK LN,Trim Ash tree 14ft above street and clear street light.,TREEMAINTENANCE,2022-05-05 05:48 PM,FY23 - Tree Maintenance,115,115,Invoice#133711,"5, ZONE",0,187066,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363953,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-05 05:51 PM,2022-06-04 05:51 PM,2022-08-05 12:00 PM,2022-09-16 12:00 PM,I,535S,7451 LAKEHURST DR,Trim 3 private trees at location 14ft above street and clear street light.,TREEMAINTENANCE,2022-05-05 05:51 PM,FY23 - Tree Maintenance,220,220,Invoice #132257,"6, ZONE",0,187032,00 - Work completed.,Tree Trim,Tree Trim Inspection,3
363954,TREE/SEEDLING PLANTING,4,CLOSED,"UF, IN-HOUSE",2022-05-05 09:32 PM,2023-05-05 09:32 PM,,2022-05-17 12:00 PM,A,450F,4500 CAMPBELL RD (FRESHMEADOW PARK),Plant 23 trees around walking trail at Freshwillow Park. Planting spaces are marked. Keep 10ft away from trail to allow space for mowers.,TREEPLANTING,2022-05-05 09:32 PM,,0,0,"From Request 187045:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: planting spaces marked with orange circle with an ""x"" through it. Mark 23 planting spaces at Freshwillow Park. Some spaces are already recorde","3, ZONE",0,187045,09 - Tree Portal entry completed.,Tree Planting,Tree Planting Inspection,5
363955,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2022-05-06 06:39 AM,2022-06-05 06:39 AM,2022-08-05 12:00 PM,2022-10-29 12:00 PM,K,571W,7110 THORNWILD RD,"remove and stump grind 25"" ash at front of parcel.",TREEMAINTENANCE,2022-05-06 06:39 AM,FY23 - Tree Maintenance,378,378,Invoice#133711,"7, ZONE",0,186942,00 - Work completed.,Tree Removal,Tree Removal Inspection,3
363956,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2022-05-06 06:52 AM,2022-05-07 06:52 AM,,2022-05-06 07:22 AM,K,571S,6608 TADLOCK LN,"Prune fallen private hackberry out of the street and stack the wood on the property, is blocking half of the street higher priority.",TREEMAINTENANCE,2022-05-06 06:52 AM,,0,0,Canceling work order. Road is passable. Tree is private.,"7, ZONE",0,187084,08 - Canceled. Work not approved by manager.,Tree Trim,Tree Trim Inspection,1
363957,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2022-05-06 09:08 AM,2023-05-06 09:08 AM,,2022-05-06 12:00 PM,H,493F,1619 OVID ST,"10 sweetgum - 30 gallon 
7 Live Oak - 30 gallon 
3 Cedar Elm - 30 gallon",TREEPLANTING,2022-05-06 09:08 AM,,0,0,"From Request 187005:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: trees are in good condition and they are keeping all trees.According to the Landscape Analysis Form embedded upon the plan, 190","2, ZONE",0,187005,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,7
