WorkOrderId,Description,Priority,Status,Submit To,Proj Start Date,Proj Finish Date,Actual Start,Actual Finish,Shop,Map Page,Address,Location,Category,Date Initiated,Project,Total Cost,Labor Cost,Comments,Zone,Units Accomplished,Request Ids,Resolution,SR Problem Code,SR Description,SR Priority
356040,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 10:06 AM,2020-06-27 10:06 AM,2020-05-28 12:00 PM,2020-07-27 12:00 PM,H,453S,6638 N MAIN ,Prune deadwood from >45 dbh American sycamore at intersection of e 27th and N main st.,TREEMAINTENANCE,2020-05-28 10:06 AM,FY20 - Tree Maintenance,136,136,inv 105217,"3, ZONE",0,172411,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356041,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-05-28 10:08 AM,2020-05-29 10:08 AM,,2020-05-28 01:42 PM,E,497A,13125  HALIFAX ,"Greater than 45 inch private Willow Oak snapped and is blocking entire street,  it is also on top of a US postal service vehicle. High priority ",TREEMAINTENANCE,2020-05-28 10:08 AM,,0,0,Public Works was already on site at the time of UF arrival.,"4, ZONE",0,172467,07 - Canceled. Work already completed.,Tree Removal,Tree Removal Inspection,1
356042,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 10:25 AM,2020-06-27 10:25 AM,2020-05-28 12:00 PM,2020-08-07 12:00 PM,J,530E,"8803 NEFF ST, HOUSTON, TEXAS, 77036",Remove tree on side of property facing Augustine street. ,TREEMAINTENANCE,2020-05-28 10:25 AM,FY20 - Tree Maintenance,619,619,INV 105217,"2, ZONE",0,172313,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356043,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-05-28 10:38 AM,2020-06-27 10:38 AM,,2020-06-03 09:05 PM,H,453Q,539  KING ,Remove and stump grind broken 20 dbh at the front of the parcel.,TREEMAINTENANCE,2020-05-28 10:38 AM,,336,336,5/29/20 - Tree is cut and stacked. Need loader to remove debris. Will return when loader is repaired.,"4, ZONE",0,172453,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356044,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 11:00 AM,2020-06-27 11:00 AM,2020-05-28 12:00 PM,2020-07-30 12:00 PM,H,453Q,341  DORCHESTER ,Remove and stump grind dead 28 dbh water oak at the front of the parcel.,TREEMAINTENANCE,2020-05-28 11:00 AM,FY20 - Tree Maintenance,378,378,inv 104860,"4, ZONE",0,172366,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356045,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 12:33 PM,2020-06-27 12:33 PM,2020-05-28 12:00 PM,2020-07-14 12:00 PM,C,531S,"5751 YARWELL DR, HOUSTON, TEXAS, 77096",Prune tree infront of property to remove deadwood. ,TREEMAINTENANCE,2020-05-28 12:33 PM,FY20 - Tree Maintenance,94,94,inv 104525,"7, ZONE",0,172409,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356046,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 01:00 PM,2020-06-27 01:00 PM,2020-05-28 12:00 PM,2020-07-11 12:00 PM,C,531T,5246  WIGTON HOUSTON TX,Prune to clear deadwood from trees on side of property facing manhattan street. Remove broken limb. Bees in tree closest to driveway ,TREEMAINTENANCE,2020-05-28 01:00 PM,FY20 - Tree Maintenance,204,204,inv 104428,"7, ZONE",0,172401,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356047,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2020-05-28 01:21 PM,2020-05-29 01:21 PM,,2020-05-29 07:35 PM,J,531J,"7400 RENWICK DR, HOUSTON, TEXAS, 77081",Remove broken limbs on esplanade northbound on renwick dr. Near intersection of bissonnet and renwick. Low priority ,TREEMAINTENANCE,2020-05-28 01:21 PM,,0,0,"From Request 172458:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-27T17:13:34.031-05:00. LGID # 101004056447
  Comments: councildist :","7, ZONE",0,172458,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356048,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 01:32 PM,2020-06-27 01:32 PM,2020-05-28 12:00 PM,2020-07-22 12:00 PM,D,534T,5934  PERSHING ,"Remove and stump dead Hackberry, severe decay.",TREEMAINTENANCE,2020-05-28 01:32 PM,FY20 - Tree Maintenance,1008,1008,inv 104734,"6, ZONE",0,172465,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356049,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-05-28 01:41 PM,2020-06-07 01:41 PM,,2020-05-29 07:33 PM,C,532A,"3800 BISSONNET ST, HOUSTON, TEXAS, 77005",Remove debris along side of bissonnet westbound between intersections of auden and edloe,TREEMAINTENANCE,2020-05-28 01:41 PM,,0,0,"From Request 172447:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-27T16:22:14.032-05:00. LGID # 101004056299
  Comments: councildist :","7, ZONE",0,172447,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356050,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-28 01:58 PM,2020-06-27 01:58 PM,2020-05-28 12:00 PM,2020-07-16 12:00 PM,C,532C,2212 TANGLEY ST,Prune marked tree to remove deadwood. ,TREEMAINTENANCE,2020-05-28 01:58 PM,FY20 - Tree Maintenance,89,89,inv 104565,"7, ZONE",0,172115,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356051,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-05-28 02:29 PM,2020-05-29 02:29 PM,,2020-05-28 08:24 PM,C,451L,5025  NINA LEE ,Prune private fallen >45 dbh Southern Red oak out of the street.,TREEMAINTENANCE,2020-05-28 02:29 PM,,0,0,Road is passable. Tree is private.,"3, ZONE",0,172450,07 - Canceled. Work already completed.,Tree Removal,Tree Removal Inspection,1
356053,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 08:06 AM,2020-06-28 08:06 AM,2020-05-29 12:00 PM,2020-06-19 12:00 PM,E,576R,12202  PALMBEACH ,Trim Chinese  Tallow to remove Low limbs hinder street or sidewalk. ,TREEMAINTENANCE,2020-05-29 08:06 AM,FY20 - Tree Maintenance,73,73,inv 103922,"5, ZONE",0,172524,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356054,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-05-29 08:29 AM,2020-05-30 08:29 AM,,2020-06-01 03:52 PM,D,533Q,"7234 ENGLAND ST, HOUSTON, TEXAS, 77021","Remove fallen tree from street. Partially blocking road. Low priority 
",TREEMAINTENANCE,2020-05-29 08:29 AM,,157,157,"From Request 172457:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-27T17:11:13.849-05:00. LGID # 101004056436
  Comments: taxid : 033230066003","6, ZONE",0,172457,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
356055,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-05-29 08:42 AM,2020-05-30 08:42 AM,,2020-06-01 03:53 PM,D,533Q,"3915 FAULKNER ST, HOUSTON, TEXAS, 77021",Remove fallen tree blocking part if driveway and partially blocking street ,TREEMAINTENANCE,2020-05-29 08:42 AM,,246,246,"From Request 172510:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-28T11:59:18.492-05:00. LGID # 101004057828
  Comments: taxid : 070081","6, ZONE",0,172510,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356056,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-05-29 08:54 AM,2020-06-08 08:54 AM,,2020-06-01 03:49 PM,D,533L,"3811 DAPHNE ST, HOUSTON, TEXAS, 77021",Pickup fallen debris on frontside of property. ,TREEMAINTENANCE,2020-05-29 08:54 AM,,0,0,"From Request 172484:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-28T08:27:53.881-05:00. LGID # 101004057218
  Comments: taxid : 075238","6, ZONE",0,172484,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356057,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 09:58 AM,2020-06-28 09:58 AM,2020-05-29 12:00 PM,2020-07-02 12:00 PM,D,533E,"2000 N MACGREGOR WAY, HOUSTON, TEXAS, 77030",Prune all marked trees in park from parking lot of 2000 n macgregor to cambridge street. ,TREEMAINTENANCE,2020-05-29 09:58 AM,FY20 - Tree Maintenance,5170,5170,INV 104282,"7, ZONE",0,172428,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356058,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-05-29 10:06 AM,2020-05-30 10:06 AM,,2020-05-29 02:16 PM,B,454G,8717  WILEYVALE ,Remove out of the street fallen private 20 dbh hackberry at the front of the parcel.,TREEMAINTENANCE,2020-05-29 10:06 AM,,0,0,Tree is private. Lane is passable. Low traffic residential street.,"4, ZONE",0,172512,08 - Canceled. Work not approved by manager.,Tree Removal,Tree Removal Inspection,1
356059,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 10:30 AM,2020-06-28 10:30 AM,2020-05-29 12:00 PM,2020-06-19 12:00 PM,I,535S,7515  OAK VISTA ,"Trim Water Oak 14ft above street, 8ft over sidewalk, remove deadwood and balance crown.",TREEMAINTENANCE,2020-05-29 10:30 AM,FY20 - Tree Maintenance,136,136,inv 103922,"6, ZONE",0,172502,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
356060,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 12:48 PM,2020-06-28 12:48 PM,2020-05-29 12:00 PM,2020-07-23 12:00 PM,C,452V,402 W 22ND ,Prune broken and hanging branch from 22 dbh American Elm at the front of the parcel.,TREEMAINTENANCE,2020-05-29 12:48 PM,FY20 - Tree Maintenance,89,89,inv 104138,"3, ZONE",0,172506,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356061,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 01:27 PM,2020-06-28 01:27 PM,2020-05-29 12:00 PM,2020-07-11 12:00 PM,D,533F,1867 S MACGREGOR ,Prune trees for aesthetics in hermann park alongside macgregor between street and park trail ,TREEMAINTENANCE,2020-05-29 01:27 PM,FY20 - Tree Maintenance,23222,23222,inv 104428,"7, ZONE",0,172433,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356062,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-05-29 01:43 PM,2020-06-28 01:43 PM,2020-05-29 12:00 PM,2020-07-02 12:00 PM,B,451D,5522  JUMADA ,Prune broken and hanging branch from 25 dbh multistem green ash in the esplanade.,TREEMAINTENANCE,2020-05-29 01:43 PM,FY20 - Tree Maintenance,94,94,INV 104282,"3, ZONE",0,172438,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356063,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-05-29 01:45 PM,2020-06-08 01:45 PM,,2020-06-01 03:50 PM,I,534G,2999 S WAYSIDE ,"Remove Cottonwood top from parking space for Houston Library, enter 2999 S Wayside past gate it will be on right second entrance into parking.",TREEMAINTENANCE,2020-05-29 01:45 PM,,0,0,"From Request 172521:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-28T13:03:53.488-05:00. LGID # 101004057986
  Comments: taxid : 041007","6, ZONE",0,172521,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356064,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 07:41 AM,2020-07-01 07:41 AM,2020-06-01 12:00 PM,2020-07-15 12:00 PM,C,492K,"220 E COWAN DR, HOUSTON, TEXAS, 77007",Prune broken and hanging branches from over street. ,TREEMAINTENANCE,2020-06-01 07:41 AM,FY20 - Tree Maintenance,115,115,Issued to contractor on 6/1/2020,"2, ZONE",0,172553,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
356065,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-01 07:56 AM,2020-06-02 07:56 AM,,2020-06-02 07:13 PM,C,492M,"200 JACKSON HILL ST, HOUSTON, TEXAS, 77007",Remove fallen tree in park near intersection of Jackson hill and Scotland. Low priority ,TREEMAINTENANCE,2020-06-01 07:56 AM,,89,89,"From Request 172604:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-31T03:09:40.843-05:00. LGID # 101004061379
  Comments: taxid : 040105","2, ZONE",0,172604,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356066,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-01 08:13 AM,2020-06-02 08:13 AM,,2020-06-02 07:15 PM,C,492R,"1612 RIDGEWOOD ST, HOUSTON, TEXAS, 77006",Remove fallen tree and leaning tree across from address. Another fallen tree across from 1504 on tennis courts. Low priority ,TREEMAINTENANCE,2020-06-01 08:13 AM,,598,598,"From Request 172605:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-31T04:58:13.210-05:00. LGID # 101004061397
  Comments: taxid : 052277","2, ZONE",0,172605,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356067,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-01 08:28 AM,2020-06-02 08:28 AM,,2020-06-03 09:11 PM,C,492R,"1475 W GRAY ST, HOUSTON, TEXAS, 77019",Remove tree fallen in back parking lot of this location. Hanging over fence and blocking parking spaces ,TREEMAINTENANCE,2020-06-01 08:28 AM,,157,157,6/1/20 - Work incomplete. One tree removal remains. Car was in the way.,"2, ZONE",0,172485,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356068,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-06-01 09:18 AM,2020-06-11 09:18 AM,,2020-06-02 07:21 PM,I,535S,7703  OAK VISTA ,Reveille Park. Located at 7700 Oak Vista. Pickup debris behind pool building.,TREEMAINTENANCE,2020-06-01 09:18 AM,,0,0,"From Request 172541:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-29T03:25:51.721-05:00. LGID # 101004059118
  Comments: taxid : 075186","6, ZONE",0,172541,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356069,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2020-06-01 09:24 AM,2020-06-02 09:24 AM,,2020-06-02 07:17 PM,C,492S,"3000 TIMMONS LN, HOUSTON, TEXAS, 77027",Pickup fallen tree limb on Timmons just north of intersection with Alabama street. Partially blocking right lane.,TREEMAINTENANCE,2020-06-01 09:24 AM,,0,0,"From Request 172487:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-28T09:21:49.872-05:00. LGID # 101004057378
  Comments: sprneigh : GRE","2, ZONE",0,172487,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356070,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2020-06-01 09:53 AM,2020-06-02 09:53 AM,,2020-06-03 09:06 PM,C,453W,1139  HEIGHTS ,"Remove fallen limb and debris from 31 dbh white ash in Heights Blvd Hike Trail, next to trail low priority.",TREEMAINTENANCE,2020-06-01 09:53 AM,,0,0,"From Request 172568:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-29T13:45:06.075-05:00. LGID # 101004059919
  Comments: taxid : 020197","3, ZONE",0,172568,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356071,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 09:58 AM,2020-07-01 09:58 AM,2020-06-01 12:00 PM,2020-08-04 12:00 PM,E,536S,5427 S SHADY CREEK ,"Trim to clear streetlight, remove stub offs and balance crown.",TREEMAINTENANCE,2020-06-01 09:58 AM,,136,136,Per Contractor - Tree work already done.,"5, ZONE",0,171524,07 - Canceled. Work already completed.,Tree Trim,Tree Trim Inspection,0
356072,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 10:00 AM,2020-07-01 10:00 AM,2020-06-01 12:00 PM,2020-08-07 12:00 PM,C,532F,"7300 BROMPTON ST, HOUSTON, TEXAS, 77025",Tree needs removal in esplanade across from address. ,TREEMAINTENANCE,2020-06-01 10:00 AM,FY20 - Tree Maintenance,582,582,INV 105217,"7, ZONE",0,172359,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356073,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 10:19 AM,2020-07-01 10:19 AM,2020-06-01 12:00 PM,2020-08-03 12:00 PM,E,536S,2711  FOREST OAKS ,"Trim Water Oak 14ft above street, 8ft over sidewalk, remove deadwood and balance crown.",TREEMAINTENANCE,2020-06-01 10:19 AM,FY20 - Tree Maintenance,105,105,INV 105217,"5, ZONE",0,172246,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356074,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 10:35 AM,2020-07-01 10:35 AM,2020-06-01 12:00 PM,2020-08-07 12:00 PM,C,532D,1746  WROXTON ,Tree on easment infront of 1746 and 1750. ,TREEMAINTENANCE,2020-06-01 10:35 AM,FY21 - Tree Maintenance ,845,845,INV 105217,"7, ZONE",0,172276,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356075,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-06-01 10:54 AM,2020-06-11 10:54 AM,,2020-06-02 07:22 PM,I,534V,7215  BELLFORT ,Remove large tree branch down at Stuart Park in front on Bellfort street,TREEMAINTENANCE,2020-06-01 10:54 AM,,0,0,"From Request 172582:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-29T16:06:40.837-05:00. LGID # 101004060256
  Comments: taxid : 041012001003","6, ZONE",0,172582,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
356076,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 11:31 AM,2020-07-01 11:31 AM,2020-06-01 12:00 PM,2020-08-03 12:00 PM,D,534S,5710  SOUTHSEAS ,"Trim Chinese Tallow  14ft above street, 8ft over sidewalk, remove deadwood and balance crown.",TREEMAINTENANCE,2020-06-01 11:31 AM,FY20 - Tree Maintenance,84,84,INV 105217,"6, ZONE",0,172525,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356077,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-01 12:01 PM,2020-07-01 12:01 PM,2020-06-01 12:00 PM,2020-08-07 12:00 PM,I,534R, 3424 CHAFFIN ST&7000 WINFREE DR,Remove and stump grind dead Hackberry across from 3408 Chaffin road ,TREEMAINTENANCE,2020-06-01 12:01 PM,FY20 - Tree Maintenance,378,378,INV 105217,"6, ZONE",0,172571,00 - Work completed.,Tree Removal,Tree Removal Inspection,0
356078,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-06-01 01:58 PM,2020-06-11 01:58 PM,,2020-06-02 07:19 PM,D,534E,5225  CALHOUN , Remove Post Oak top is on the bayou side by the trash can.. ,TREEMAINTENANCE,2020-06-01 01:58 PM,,0,0,"From Request 172624:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-06-01T10:26:22.963-05:00. LGID # 101004062266
  Comments: taxid : 041007","6, ZONE",0,172624,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356079,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-01 02:20 PM,2020-06-02 02:20 PM,,2020-06-02 07:20 PM,D,534E,5225  CALHOUN ,"Remove down 20"" Post Oak between playground and Old Spanish Trail behind tennis courts tree is stable, low priority.",TREEMAINTENANCE,2020-06-01 02:20 PM,,0,0,"From Request 172624:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-06-01T10:26:22.963-05:00. LGID # 101004062266
  Comments: taxid : 041007","6, ZONE",0,172624,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356080,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-06-01 04:07 PM,2020-06-11 04:07 PM,,2020-06-03 09:12 PM,D,533A,"6001 FANNIN ST, HOUSTON, TEXAS, 77030",Remove debris from trail.,TREEMAINTENANCE,2020-06-01 04:07 PM,,0,0,,"7, ZONE",0,,00 - Work completed.,,,
356081,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2020-06-01 05:38 PM,2021-06-01 05:38 PM,,2020-06-01 05:43 PM,C,532J,3762 GRENNOCH LN,Builder planting 2 trees in row.,TREEPLANTING,2020-06-01 05:38 PM,,0,0,"From Request 172434:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Existing tree not shown in plan.","7, ZONE",0,172434,09 - Tree Portal entry completed.,Tree Protection Rev,Tree Protection Review Inspection,0
356082,INSPECTION,0,CLOSED,"UF, IN-HOUSE",2020-06-02 12:00 AM,2020-07-02 12:00 AM,,2020-06-02 10:43 AM,C,492F,"943  WESTCOTT , , HOUSTON, TX, 77007",,,2020-06-02 01:03 AM,,0,0,,,0,,05 - Canceled. Invalid interface from Lagan.,,,
356085,STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-02 07:59 AM,2021-06-02 07:59 AM,2020-06-02 12:00 PM,2020-06-08 12:00 PM,D,534E,4384  FIESTA ,Grind stump,TREEMAINTENANCE,2020-06-02 07:59 AM,FY20 - Tree Maintenance,73,73,inv 103418,"6, ZONE",0,172613,00 - Work completed.,Tree Stump Grinding,Tree Stump Inspection,0
356086,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-02 08:03 AM,2020-06-03 08:03 AM,,2020-06-04 10:12 PM,A,447P,"18203 GROESCHKE RD, HOUSTON, TEXAS, 77084",Remov broken 24 dbh multistem water oakin front of cullen maintenance building. low priority,TREEMAINTENANCE,2020-06-02 08:03 AM,,262,262,"From Request 172545:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-29T07:32:05.081-05:00. LGID # 101004059179
  Comments: taxid : 044100","3, ZONE",0,172545,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356087,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-02 08:08 AM,2020-07-02 08:08 AM,2020-06-02 12:00 PM,2020-07-27 12:00 PM,C,492F,"6415 MINOLA ST, HOUSTON, TEXAS, 77007",Remove tree closest to walkway of front door. Just south of intersection of minola and Prague ,TREEMAINTENANCE,2020-06-02 08:08 AM,FY20 - Tree Maintenance,378,378,inv 104860,"2, ZONE",0,172519,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356088,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-02 08:23 AM,2020-07-02 08:23 AM,2020-06-02 12:00 PM,2020-07-22 12:00 PM,C,492G,5300 NETT HOUSTON TX,Prune to sidewalk clearance. Tree near intersection of Detering and Nett. ,TREEMAINTENANCE,2020-06-02 08:23 AM,FY20 - Tree Maintenance,61,61,inv 104733,"2, ZONE",0,172586,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356089,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2020-06-02 08:36 AM,2020-06-12 08:36 AM,,2020-06-02 07:32 PM,C,492L, 200 MALONE ST HOUSTON TX,Trim two trees obstructing eastbound stop sign at intersection of Malone and Venice ,TREEMAINTENANCE,2020-06-02 08:36 AM,,0,0,Referred to HPW - Street & Drainage. See email attached.,"2, ZONE",0,172547,06 - Canceled. Issue referred or requires further investigation.,Tree Trim,Tree Trim Inspection,0
356090,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2020-06-02 08:56 AM,2020-06-12 08:56 AM,,2020-06-02 07:24 PM,I,534G,6337  BUFORD ,Remove - Hackberry from Barrow Ditch at the intersection of Gould  & Buford. ,TREEMAINTENANCE,2020-06-02 08:56 AM,,0,0,"From Request 172629:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-06-01T12:59:43.375-05:00. LGID # 101004062502
  Comments: taxid : 007164000001","6, ZONE",0,172629,00 - Work completed.,Tree Trim,Tree Trim Inspection,1
356091,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2020-06-02 09:03 AM,2020-07-02 09:03 AM,2020-06-02 12:00 PM,2020-07-23 12:00 PM,C,492R,2012  INDIANA HOUSTON TX,Prune deadwood from tree infront of address ,TREEMAINTENANCE,2020-06-02 09:03 AM,FY20 - Tree Maintenance,89,89,inv 104733,"2, ZONE",0,172602,00 - Work completed.,Tree Trim,Tree Trim Inspection,0
356092,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2020-06-02 09:26 AM,2020-06-03 09:26 AM,,2020-06-12 09:52 PM,C,492T,"3010 EARL ST, HOUSTON, TEXAS, 77098",Remove fallen tree from site. Beehive inside trunk!,TREEMAINTENANCE,2020-06-02 09:26 AM,,845,845,"Contacted Houston Beekeeper Association. Beekeeper, Stanley Gore, has agreed to volunteer his services to have the bees removed on Monday, 6/8/20.","2, ZONE",0,172627,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
356093,STAKE TREES,4,CLOSED,"UF, IN-HOUSE",2020-06-02 09:28 AM,2021-06-02 09:28 AM,,2020-06-09 08:00 PM,I,534D,6644  LAWNDALE ,"Restake 5"" Willow Oak across from 6644 Lawndale.",TREEPLANTING,2020-06-02 09:28 AM,,0,0,"From Request 172565:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: IPS Service Request record locked for transfer to Houston Cityworks Database at 2020-05-29T12:19:19.928-05:00. LGID # 101004059759
  Comments: taxid : 062204","5, ZONE",0,172565,00 - Work completed.,Tree Removal,Tree Removal Inspection,1
